tier,case_id,range_km,bearing_deg,target_accel_x_mps2,apn_gain,seed,nearest_distance_m,rho_fuze,entered_R_fuze,max_achieved_lateral_g,stable_trace_count,acceleration_valid_observed,acceleration_rmse_mps2,terminal_acceleration_error_mps2,max_estimated_acceleration_mps2,max_apn_acceleration_mps2,max_component_sum_error_mps2
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p5_s20260621,8.0,30.0,-8.0,0.5,20260621,1.284922627105759,0.08566150847371727,True,31.014804631930325,111,True,17.68900158069768,1.703966762027535,38.271131779160314,17.921204534317205,8.558487436576279e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p5_s20260621,8.0,30.0,8.0,0.5,20260621,3.54879966623499,0.23658664441566601,True,31.297685610297183,120,True,12.92109599955466,3.2470716393651124,41.499852016995256,19.849445497980543,8.105814258657675e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p5_s20260622,8.0,-30.0,-8.0,0.5,20260622,2.984818963915698,0.19898793092771322,True,29.37240694893807,122,True,40.459537401577826,5.704589365314974,83.56831894698045,40.001133720637135,9.137884154312972e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p5_s20260622,8.0,-30.0,8.0,0.5,20260622,2.3871076109938065,0.1591405073995871,True,28.31567169330649,112,True,37.31046859625561,7.37909760969753,88.15721831717475,42.53366711587937,1.4260727238327532e-13
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p5_s20260622,8.0,30.0,-8.0,0.5,20260622,1.6482653131168665,0.10988435420779111,True,33.414873363839924,114,True,42.02030654159261,5.486956582821295,83.36674263050774,41.58974754318224,8.721916603747437e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p5_s20260622,8.0,30.0,8.0,0.5,20260622,4.45046204582392,0.29669746972159466,True,33.96468429548847,124,True,35.19757427753035,1.6773049537369227,88.56918646133671,44.26290190811965,9.871175158657624e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p5_s20260623,8.0,-30.0,-8.0,0.5,20260623,3.5332991255944117,0.23555327503962745,True,29.49657578415478,117,True,7.930856722387406,2.267464197455656,28.61588831582841,12.631549231214802,7.279338780399419e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p5_s20260623,8.0,-30.0,8.0,0.5,20260623,2.3602876896086222,0.15735251264057482,True,28.707503292251005,108,True,11.480045011463956,2.550954086194104,27.406352899739783,11.831636967335214,8.10921975650084e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p5_s20260623,8.0,30.0,-8.0,0.5,20260623,1.433043705952491,0.0955362470634994,True,29.840709157136686,113,True,6.956131262081836,5.526473119633777,28.673636205492986,14.106346475549989,7.594477333631129e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p5_s20260623,8.0,30.0,8.0,0.5,20260623,3.9116008362284482,0.26077338908189657,True,30.374101581949077,123,True,11.475270213629233,2.9882505564806845,27.17490905979769,13.317154200081388,7.901356726241538e-14
