aspect_bucket,bearing_deg,capture_g_p95,case_group,case_id,clamp_fraction,entered_R_fuze,launch_class,launch_range_factors,local_forward_m,local_right_m,local_up_m,matrix,max_capture_g,max_postclamp_g,max_preclamp_g,nearest_approach_time_s,nearest_distance_m,offset_deg,profile,profile_id,range_km,rho_fuze,terminal_regime_sample_counts,trace_sample_count
beam,-30.0,135.36059076830435,N30,guidance_exact_cv_6km_m30deg,0.09836065573770492,False,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.0, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",-25.41452011752916,-25.604730765408046,0.017962713656658587,anchor,4570.678724046985,35.0,8084.987686222022,5.0395964170822865,36.07631346233157,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 2, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P2,6.0,2.405087564155438,"{""reciprocal_interior"": 40, ""upper_clamped"": 21}",61
beam,-30.0,68.01460517312535,N30,guidance_exact_cv_6km_m30deg,0.06666666666666667,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",-4.629814113171365,-5.492798180000814,0.0013350936902721945,anchor,7812.719718026239,35.0,7816.684443080034,4.904945808047293,7.183732480487777,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 1, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P3,6.0,0.4789154986991851,"{""reciprocal_interior"": 40, ""upper_clamped"": 20}",60
beam,-30.0,74.614826823684,N30,guidance_exact_cv_6km_m30deg,0.03389830508474576,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-3.0752527135344025,-3.748490519544214,0.0009757452168288718,anchor,126.72435640142335,35.0,807.3351076936419,4.888359619294601,4.84854219114281,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,6.0,0.32323614607618734,"{""unity"": 59}",59
beam,-30.0,21.162453213317566,N30,guidance_exact_cv_6km_m30deg,0.01694915254237288,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",-0.0516836331378154,-0.06449768759147106,0.0013500417288825435,anchor,24.192508632201086,35.0,40.01750952531745,4.882335399402101,0.08266179438966362,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 1, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P5,6.0,0.0055107862926442415,"{""reciprocal_interior"": 40, ""upper_clamped"": 19}",59
beam,-30.0,12.062789402469095,N30,guidance_exact_cv_6km_m30deg,0.0,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",0.00037519812908652444,0.000480969346512785,0.0013621912464008964,anchor,12.226109248265857,30.06674123115556,30.06674123115556,4.864147427538293,0.0014925381535941897,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 1, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P6,6.0,9.950254357294598e-05,"{""unity"": 59}",59
beam,-30.0,79.25921857014751,N30,guidance_exact_cv_6km_m30deg,0.06666666666666667,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 1.0}",-6.074917575707929,-7.177040278373011,0.0014379921418921692,anchor,160585.8492745341,35.0,160589.7893093576,4.908197978492834,9.402900232207989,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,6.0,0.6268600154805326,"{""reciprocal_unclamped"": 60}",60
beam,-30.0,74.614826823684,N30,guidance_exact_cv_6km_m30deg,0.03389830508474576,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-3.0752527135344025,-3.748490519544214,0.0009757452168288718,anchor,126.72435640142335,35.0,807.3351076936419,4.888359619294601,4.84854219114281,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 1, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P8,6.0,0.32323614607618734,"{""unity"": 59}",59
beam,30.0,0.0,N30,guidance_exact_cv_6km_p30deg,0.0,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",0.00012680231082565926,-0.00015595902834702986,0.0013609293491770392,anchor,0.0,27.901307627220785,27.901307627220785,5.247645140414095,0.0013756928210814198,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 0, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P0,6.0,9.171285473876133e-05,"{""reciprocal_interior"": 42, ""upper_clamped"": 22}",64
beam,30.0,68.01460517312535,N30,guidance_exact_cv_6km_p30deg,0.06666666666666667,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",-4.624969361111161,5.496764705554084,0.041787670820942396,anchor,7812.719718026239,35.0,7816.684443080034,4.904945833528101,7.183767119615896,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,6.0,0.4789178079743931,"{""reciprocal_interior"": 40, ""upper_clamped"": 20}",60
beam,30.0,135.36059076830435,N30,guidance_exact_cv_6km_p30deg,0.09836065573770492,False,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.0, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",-25.391852472300435,25.626427998723358,0.20654424346693986,anchor,4570.678724046985,35.0,8084.987686222022,5.039596450274303,36.07634466618455,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 2, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P2,6.0,2.4050896444123038,"{""reciprocal_interior"": 40, ""upper_clamped"": 21}",61
