candidate_id,diagnostics_profile_attached,grid_tier,hit_run_count,max_achieved_lateral_g,max_capture_component_g,max_guidance_saturation_fraction,max_mirror_abs_difference_m,max_mirror_abs_difference_rho,max_postclamp_command_g,max_preclamp_command_g,max_seed_spread_m,max_seed_spread_rho,minimum_abs_rho_minus_one,mirror_entry_classification_consistent,nav_gain,nearest_distance_max_m,nearest_distance_mean_m,nearest_distance_min_m,offset_deg,range_km,refinement_reasons,resolved_runtime_contract_matches,rho_max,rho_mean,rho_median,rho_min,robust_state,run_count,seed_count,signed_bearing_count,stage4_launch_class,within_boundary_rho_band
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.2077922077922078,1.4066632047615713e-05,9.377754679462669e-07,35.0,53.59113228199866,0.0,0.0,66.57669507848212,True,3.5,1013.6504402438638,1013.6504332105478,1013.6504261772318,60.0,6.0,[],True,67.57669601625759,67.57669554736985,67.57669554736985,67.57669507848212,robust_miss,6,3,2,M,False
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.251063829787234,2.6446897663845448e-05,1.763126505238688e-06,35.0,55.08465570315572,0.0,0.0,179.8691728582494,True,3.5,2713.037619320639,2713.03760609719,2713.0375928737412,65.0,6.0,[],True,180.86917462137592,180.86917373981268,180.86917373981265,180.8691728582494,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,34.99999999998735,0.0,0.22118380062305296,3.4898065678135026e-05,2.3265376967174234e-06,35.0,44.43994132961951,0.0,0.0,280.840484605763,True,3.5,4227.6073039845105,4227.607286535477,4227.607269086445,70.0,6.0,[],True,281.8404869323007,281.84048576903183,281.84048576903183,281.840484605763,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,22.533779820067096,0.0,0.0,7.149596149247373e-05,4.766397410094214e-06,23.031327464300023,23.031327464300023,0.0,0.0,369.44702865057303,True,3.5,5556.705501254557,5556.705465506577,5556.7054297585955,75.0,6.0,[],True,370.44703341697044,370.44703103377174,370.44703103377174,370.44702865057303,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,3.7470891890274705,0.0,0.0,9.557772409607423e-05,6.371848257913371e-06,6.04936182755447,6.04936182755447,0.0,0.0,393.3471302737767,True,3.5,5915.207049684374,5915.207001895513,5915.20695410665,80.0,6.0,[],True,394.34713664562497,394.34713345970084,394.34713345970084,394.3471302737767,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,5.72008478192346,0.0,0.0,0.00010773692247312283,7.18246150199775e-06,5.954904998971536,5.954904998971536,0.0,0.0,398.08121120452597,True,3.5,5986.218275804812,5986.21822193635,5986.21816806789,85.0,6.0,[],True,399.0812183869875,399.08121479575675,399.08121479575675,399.08121120452597,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,0.0,0.0,0.0,0.0001141456441473565,7.609709598455083e-06,0.0,0.0,0.0,0.0,399.00449194839973,True,3.5,6000.06749337164,6000.0674362988175,6000.067379225996,90.0,6.0,[],True,400.00449955810933,400.00449575325456,400.00449575325456,400.00449194839973,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.9999091858598448,True,3.5,0.0013622121023282364,0.0013622121023282366,0.0013622121023282364,0.0,7.0,[],True,9.081414015521576e-05,9.081414015521576e-05,9.081414015521576e-05,9.081414015521576e-05,robust_hit,3,3,1,N,False
nav_gain_3p5,False,main,6,7.527461730167593,0.0,0.0,1.3211243379256804e-06,8.807495586171112e-08,7.533514714926453,7.533514714926453,0.0,0.0,0.9999091002961585,True,3.5,0.0013634955576218755,0.0013628349954529124,0.0013621744332839498,5.0,7.0,[],True,9.089970384145837e-05,9.08556663635275e-05,9.085566636352752e-05,9.081162888559666e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,12.690526415783676,0.0,0.0,3.521188472932176e-06,2.3474589819548833e-07,12.700193658443549,12.700193658443549,0.0,0.0,0.9999087581548417,True,3.5,0.0013686276773748772,0.001366867083138411,0.001365106488901945,10.0,7.0,[],True,9.124184515832515e-05,9.11244722092274e-05,9.112447220922741e-05,9.100709926012966e-05,robust_hit,6,3,2,N,False
