aspect_bucket,bearing_deg,capture_g_p95,case_group,case_id,clamp_fraction,entered_R_fuze,launch_class,launch_range_factors,local_forward_m,local_right_m,local_up_m,matrix,max_capture_g,max_postclamp_g,max_preclamp_g,nearest_approach_time_s,nearest_distance_m,offset_deg,profile,profile_id,range_km,rho_fuze,terminal_regime_sample_counts,trace_sample_count
beam,15.0,63.77700317147947,clamp_audit,capture_clamp_3p0km_p15deg,0.058823529411764705,True,audit,"{""base_denominator_m"": 3000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.0006666666666666666, ""terminal_reciprocal_raw"": 2.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 2.0}",-0.5922065144990404,1.6518913537877997,0.010029032651466697,clamp_audit,8679.199806643406,35.0,8684.825701969885,2.7462791496486667,1.7548658586997865,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,3.0,0.11699105724665243,"{""reciprocal_interior"": 11, ""upper_clamped"": 23}",34
beam,15.0,80.07705962166229,clamp_audit,capture_clamp_3p0km_p15deg,0.058823529411764705,True,audit,"{""base_denominator_m"": 3000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.0003333333333333333, ""terminal_reciprocal_raw"": 2.0, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-0.4385783140632675,1.2223139053854875,0.0077768157730213755,clamp_audit,2900.4322540095736,35.0,13769.165464168089,2.7528498776897017,1.2986387872418366,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,3.0,0.08657591914945577,"{""unity"": 34}",34
beam,15.0,973.666506926331,clamp_audit,capture_clamp_3p0km_p15deg,0.058823529411764705,True,audit,"{""base_denominator_m"": 3000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.0006666666666666666, ""terminal_reciprocal_raw"": 2.0, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 2.0}",-0.7863436033900785,2.1643982323180877,0.012763376258811705,clamp_audit,351448.64415661886,35.0,351454.2549171876,2.7491641985330793,2.3028501632601555,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,3.0,0.1535233442173437,"{""reciprocal_unclamped"": 34}",34
beam,30.0,319.1973156060805,clamp_audit,capture_clamp_3p0km_p30deg,0.3611111111111111,True,audit,"{""base_denominator_m"": 3000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.0006666666666666666, ""terminal_reciprocal_raw"": 2.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 2.0}",-3.8363945812619096,4.6958374418446,0.035391203414014534,clamp_audit,14491.556011243705,35.0,14495.774486105733,2.9106172395604473,6.063832550511576,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,3.0,0.40425550336743843,"{""reciprocal_interior"": 12, ""upper_clamped"": 24}",36
beam,30.0,99.26097882280915,clamp_audit,capture_clamp_3p0km_p30deg,0.19444444444444445,True,audit,"{""base_denominator_m"": 3000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.0003333333333333333, ""terminal_reciprocal_raw"": 2.0, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-2.5948269503623553,3.241814969492652,0.024620307600194995,clamp_audit,3340.7621219517655,35.0,3345.0533492111463,2.9055468190500746,4.152480867902757,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,3.0,0.27683205786018383,"{""unity"": 36}",36
beam,30.0,9544.162141208855,clamp_audit,capture_clamp_3p0km_p30deg,0.3888888888888889,True,audit,"{""base_denominator_m"": 3000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.0006666666666666666, ""terminal_reciprocal_raw"": 2.0, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 2.0}",-5.089620478448444,6.135799898364989,0.04616123595460012,clamp_audit,323454.9375106314,35.0,328644.1823862037,2.9173018016816052,7.972101847513183,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,3.0,0.5314734565008788,"{""reciprocal_unclamped"": 36}",36
tail,-30.0,24.91129521793165,clamp_audit,capture_clamp_20p0km_m30deg,0.011904761904761904,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 0.3}",-10.151810480728994,-5.77285867715169,0.024401000726248553,clamp_audit,592.2858982678167,35.0,1710.3152227480018,20.978426154375335,11.67843091994244,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,20.0,0.7785620613294959,"{""reciprocal_interior"": 212, ""upper_clamped"": 40}",252
tail,-30.0,21.60384747285631,clamp_audit,capture_clamp_20p0km_m30deg,0.012875536480686695,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 5e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-5.196569131833561,-3.926707661281392,0.009576812272145345,clamp_audit,590.7705196553637,35.0,4174.4054096391055,19.35300944535493,6.513329065418025,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,20.0,0.43422193769453504,"{""unity"": 233}",233
tail,-30.0,32.023072132350606,clamp_audit,capture_clamp_20p0km_m30deg,0.015873015873015872,False,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.3}",-14.159237310404894,-7.661708633844042,0.034931910927502516,clamp_audit,13022.542921759721,35.0,14179.98800859486,20.986076823057,16.099285718337953,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,20.0,1.0732857145558634,"{""reciprocal_unclamped"": 252}",252
beam,-15.0,15.439482716952448,clamp_audit,capture_clamp_20p0km_m15deg,0.014778325123152709,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 0.3}",-1.477197682841284,-2.778914359124674,-0.0024263529310848755,clamp_audit,4063.012175681579,35.0,4067.828046969315,16.82772062668351,3.1471390018116576,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,20.0,0.20980926678744385,"{""reciprocal_interior"": 173, ""upper_clamped"": 30}",203
beam,-15.0,13.298629430405326,clamp_audit,capture_clamp_20p0km_m15deg,0.01020408163265306,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 5e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-0.7719545040944606,-1.6350598368646994,-0.0012911279710094157,clamp_audit,449.6032761493112,35.0,3698.090277410658,16.26014640052427,1.8081305521257656,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,20.0,0.12054203680838436,"{""unity"": 196}",196
beam,-15.0,20.282934657750022,clamp_audit,capture_clamp_20p0km_m15deg,0.014778325123152709,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.3}",-2.153404803436762,-3.967077258041867,-0.0038514682225921013,clamp_audit,88229.3858524211,35.0,88234.14664880668,16.830506123463667,4.513853016276417,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,20.0,0.3009235344184278,"{""reciprocal_unclamped"": 203}",203
beam,15.0,15.439482716952448,clamp_audit,capture_clamp_20p0km_p15deg,0.014778325123152709,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 0.3}",-1.4747538427491547,2.7801986188210708,0.018036773441000544,clamp_audit,4063.012175681579,35.0,4067.828046969315,16.82772065033239,3.1471778758110633,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,20.0,0.2098118583874042,"{""reciprocal_interior"": 173, ""upper_clamped"": 30}",203
beam,15.0,13.298629430405326,clamp_audit,capture_clamp_20p0km_p15deg,0.01020408163265306,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 5e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-0.7705228792565887,1.6357441745821615,0.010748747414074998,clamp_audit,449.6032761493112,35.0,3698.090277410658,16.26014642064779,1.8081703591499096,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,20.0,0.12054469060999398,"{""unity"": 196}",196
beam,15.0,20.282934657750022,clamp_audit,capture_clamp_20p0km_p15deg,0.014778325123152709,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.3}",-2.1499084711456535,3.9689379866993,0.025361015772382905,clamp_audit,88229.3858524211,35.0,88234.14664880668,16.830506147816763,4.513891708679979,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,20.0,0.3009261139119986,"{""reciprocal_unclamped"": 203}",203
tail,30.0,24.91129521793165,clamp_audit,capture_clamp_20p0km_p30deg,0.011904761904761904,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 0.3}",-10.146712102176702,5.78152325370048,0.06693266331500294,clamp_audit,592.2858982678167,35.0,1710.3152227480018,20.978426223464716,11.678452705686421,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,20.0,0.778563513712428,"{""reciprocal_interior"": 212, ""upper_clamped"": 40}",252
tail,30.0,21.60384747285631,clamp_audit,capture_clamp_20p0km_p30deg,0.012875536480686695,True,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 5e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-5.193110154738368,3.9311481836654862,0.038501604131301284,clamp_audit,590.7705196553637,35.0,4174.4054096391055,19.353009498230666,6.513355624767183,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,20.0,0.43422370831781215,"{""unity"": 233}",233
tail,30.0,32.023072132350606,clamp_audit,capture_clamp_20p0km_p30deg,0.015873015873015872,False,audit,"{""base_denominator_m"": 20000.0, ""lead_blend"": 0.22000000000000003, ""range_structure_multiplier_per_m"": 1.4999999999999999e-05, ""terminal_reciprocal_raw"": 0.3, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.3}",-14.152463824583378,7.673792612502894,0.09138183887986812,clamp_audit,13022.542921759721,35.0,14179.98800859486,20.986076895189267,16.099306693344605,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,20.0,1.0732871128896404,"{""reciprocal_unclamped"": 252}",252
tail,-30.0,21.18480536619252,clamp_audit,capture_clamp_24p0km_m30deg,0.012461059190031152,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""lower_boundary"", ""terminal_weight"": 0.25}",-12.217028155451018,-5.1001056189689455,0.035890767509879025,clamp_audit,1501.1129964247903,35.0,3347.626286196814,26.677523966550563,13.23888750699629,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,24.0,0.8825925004664193,"{""reciprocal_interior"": 275, ""upper_clamped"": 46}",321
tail,-30.0,16.12637221812111,clamp_audit,capture_clamp_24p0km_m30deg,0.01,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 4.1666666666666665e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-6.3383403896693205,-3.911844019875446,0.014613945769044201,clamp_audit,86.05149553600342,35.0,776.9460604298448,24.982698120101123,7.448308270913744,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,24.0,0.49655388472758294,"{""unity"": 300}",300
tail,-30.0,26.6732456754406,clamp_audit,capture_clamp_24p0km_m30deg,0.01557632398753894,False,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.25}",-17.42945093351757,-7.1521679023243285,0.051078868778298286,clamp_audit,20209.105407766456,35.0,21747.148082661675,26.687232762637034,18.83990113025487,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,24.0,1.255993408683658,"{""reciprocal_unclamped"": 321}",321
beam,-15.0,14.564327260246682,clamp_audit,capture_clamp_24p0km_m15deg,0.007782101167315175,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""lower_boundary"", ""terminal_weight"": 0.25}",-1.8344544502244906,-3.101546364447504,-0.002055605633453427,clamp_audit,810.6290124861404,35.0,3081.546092000418,21.353942785116068,3.6034451856917755,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,24.0,0.24022967904611836,"{""reciprocal_interior"": 224, ""upper_clamped"": 33}",257
beam,-15.0,10.071897308243477,clamp_audit,capture_clamp_24p0km_m15deg,0.008064516129032258,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 4.1666666666666665e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-0.8953811410057225,-1.7278851123633274,-0.0010943946671212665,clamp_audit,61.11664696528389,35.0,550.399525885215,20.621140061120894,1.9460975173147952,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,24.0,0.129739834487653,"{""unity"": 248}",248
beam,-15.0,17.262677013890386,clamp_audit,capture_clamp_24p0km_m15deg,0.011673151750972763,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.25}",-2.7311233711023033,-4.503412133224137,-0.0033057335551317218,clamp_audit,17609.051697793348,35.0,20185.453475806076,21.35692423843235,5.266855479099496,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,24.0,0.35112369860663306,"{""reciprocal_unclamped"": 257}",257
beam,15.0,14.564327260253533,clamp_audit,capture_clamp_24p0km_p15deg,0.007782101167315175,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""lower_boundary"", ""terminal_weight"": 0.25}",-1.8317257524398378,3.1031337820073714,0.020783852497941693,clamp_audit,810.6290124851001,35.0,3081.546091996272,21.35394281390459,3.6034831024588505,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,24.0,0.24023220683059004,"{""reciprocal_interior"": 224, ""upper_clamped"": 33}",257
beam,15.0,10.071897308243477,clamp_audit,capture_clamp_24p0km_p15deg,0.008064516129032258,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 4.1666666666666665e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-0.8938682462560182,1.7286735039213015,0.011629246160434654,clamp_audit,61.11664696528389,35.0,550.399525885215,20.62114008544541,1.9461366252637247,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,24.0,0.1297424416842483,"{""unity"": 248}",248
beam,15.0,17.262677013941058,clamp_audit,capture_clamp_24p0km_p15deg,0.011673151750972763,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.25}",-2.727152821819688,4.505764025947878,0.02985705114826465,clamp_audit,17609.051697238374,35.0,20185.453475191247,21.356924268152635,5.266893146305515,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,24.0,0.351126209753701,"{""reciprocal_unclamped"": 257}",257
tail,30.0,21.18480536619252,clamp_audit,capture_clamp_24p0km_p30deg,0.012461059190031152,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""lower_boundary"", ""terminal_weight"": 0.25}",-12.212521656226972,5.110529179165428,0.07347609429158171,clamp_audit,1501.1129964247903,35.0,3347.626286196814,26.677524056487155,13.238904502690207,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,24.0,0.8825936335126805,"{""reciprocal_interior"": 275, ""upper_clamped"": 46}",321
tail,30.0,16.12637221812111,clamp_audit,capture_clamp_24p0km_p30deg,0.01,True,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 4.1666666666666665e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-6.334892667040328,3.9172553594984056,0.043432878830960586,clamp_audit,86.05149553600342,35.0,776.9460604298448,24.982698187265044,7.448331428540049,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,24.0,0.4965554285693366,"{""unity"": 300}",300
tail,30.0,26.6732456754406,clamp_audit,capture_clamp_24p0km_p30deg,0.01557632398753894,False,audit,"{""base_denominator_m"": 24000.0, ""lead_blend"": 0.18333333333333335, ""range_structure_multiplier_per_m"": 1.0416666666666666e-05, ""terminal_reciprocal_raw"": 0.25, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.25}",-17.423124602438026,7.1670400347131995,0.10378781691352973,clamp_audit,20209.105407766456,35.0,21747.148082661675,26.68723285517599,18.839917878860764,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,24.0,1.2559945252573843,"{""reciprocal_unclamped"": 321}",321
tail,-30.0,19.4679564782911,clamp_audit,capture_clamp_28p0km_m30deg,0.01020408163265306,False,audit,"{""base_denominator_m"": 28000.0, ""lead_blend"": 0.15714285714285714, ""range_structure_multiplier_per_m"": 8.92857142857143e-06, ""terminal_reciprocal_raw"": 0.21428571428571427, ""terminal_regime"": ""lower_clamped"", ""terminal_weight"": 0.25}",-15.139774110849338,-4.5067033999755015,0.050830317100717864,clamp_audit,128.345733433189,35.0,848.9670714229874,32.649394853453465,15.796383110827353,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,28.0,1.0530922073884903,"{""lower_clamped"": 45, ""reciprocal_interior"": 295, ""upper_clamped"": 52}",392
tail,-30.0,15.057468449246276,clamp_audit,capture_clamp_28p0km_m30deg,0.010666666666666666,True,audit,"{""base_denominator_m"": 28000.0, ""lead_blend"": 0.15714285714285714, ""range_structure_multiplier_per_m"": 3.571428571428572e-05, ""terminal_reciprocal_raw"": 0.21428571428571427, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-7.804582220345488,-3.5860954560090215,0.02221194636094798,clamp_audit,581.6838324502808,35.0,2999.5431604768282,31.17339652609524,8.589067331457485,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,28.0,0.5726044887638324,"{""unity"": 375}",375
tail,-30.0,24.01535930868731,clamp_audit,capture_clamp_28p0km_m30deg,0.012690355329949238,False,audit,"{""base_denominator_m"": 28000.0, ""lead_blend"": 0.15714285714285714, ""range_structure_multiplier_per_m"": 7.653061224489796e-06, ""terminal_reciprocal_raw"": 0.21428571428571427, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 0.21428571428571427}",-24.630516308733256,-8.8048951359664,0.07641557687268218,clamp_audit,23107.981355918662,35.0,23175.805747878094,32.75254458338097,26.157109001771648,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,28.0,1.7438072667847766,"{""reciprocal_unclamped"": 394}",394
beam,-15.0,11.97791473027679,clamp_audit,capture_clamp_28p0km_m15deg,0.006349206349206349,True,audit,"{""base_denominator_m"": 28000.0, ""lead_blend"": 0.15714285714285714, ""range_structure_multiplier_per_m"": 8.92857142857143e-06, ""terminal_reciprocal_raw"": 0.21428571428571427, ""terminal_regime"": ""lower_clamped"", ""terminal_weight"": 0.25}",-2.222799262851323,-3.415403619732618,-0.0015168824520050755,clamp_audit,283.0141182370054,35.0,1256.6782191442899,26.20587954425298,4.075024018280223,15.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,28.0,0.2716682678853482,"{""lower_clamped"": 41, ""reciprocal_interior"": 238, ""upper_clamped"": 36}",315
