case_id,seed,target_motion_layer,target_motion_profile_id,maneuver_severity,target_acceleration_x_mps2,range_km,bearing_deg,launch_class,nearest_distance_m,entered_R_fuze,fuze_triggered,detonated,fuze_reason,fuze_terminal_track_valid,fuze_target_detected,fuze_sensor_opportunity_score,fuze_quality,seeker_fov_half_angle_deg,max_abs_filtered_bearing_deg,max_seeker_fov_excess_deg,max_abs_detection_bearing_deg,max_detection_fov_excess_deg,first_detection_outside_fov_time_s,first_memory_time_s,first_ballistic_time_s,track_memory_timeout_s,observed_memory_to_ballistic_s,last_runtime_seeker_mode,last_runtime_seeker_mode_name,terminal_track_residual_cause,effect_family,component_load_row_count,component_response_row_count,consequence_present,consequence_zero_when_untriggered,outcome_state,chain_state,stage_ids_exact,stage_owners_clean,approach_and_fuze_observed,response_owner_clean,no_guidance_override,resolved_runtime_mismatch,authority_guarded,structural_consistent,structural_violations,nominal_guidance_residual,legacy_negative_control_alert,in_radius_fuze_blocked
kces_anchor_grid_cv_10km_p15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,15.0,N,0.0013640877140751473,True,True,True,fuze_armed,True,True,1.0,0.9999317956142962,90.0,161.14438280664268,71.14438280664268,161.1458946017468,71.14589460174679,7.533333333333333,7.55,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,30.0,M,0.0013663727542851292,True,True,True,fuze_armed,True,True,1.0,0.9999316813622857,90.0,141.49408486117332,51.49408486117332,141.49679842749453,51.496798427494525,9.016666666666666,9.033333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,45.0,M,0.0013970930274600287,True,True,True,fuze_armed,True,True,1.0,0.999930145348627,90.0,119.91695024669458,29.916950246694583,119.92301902862395,29.923019028623955,11.883333333333333,11.9,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,60.0,O,0.0013994803991079212,True,True,True,fuze_armed,True,True,1.0,0.9999300259800447,90.0,93.3358304914331,3.3358304914331,93.3438321647742,3.3438321647741986,18.016666666666666,18.03333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_10km_p75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,75.0,O,7942.472137535024,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,95.12074553559933,5.120745535599326,120.4913139999902,30.491313999990197,2.6166666666666667,2.6333333333333333,3.3666666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,90.0,O,10000.040518998048,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,167.11427498281057,77.11427498281057,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-15.0,M,0.0013705427274449233,True,True,True,fuze_armed,True,True,1.0,0.9999314728636277,90.0,161.014634508794,71.01463450879399,161.01639719202768,71.01639719202768,9.166666666666666,9.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-30.0,M,0.001380850645794409,True,True,True,fuze_armed,True,True,1.0,0.9999309574677103,90.0,141.18673381760746,51.18673381760746,141.18996775665272,51.18996775665272,11.166666666666666,11.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-45.0,O,0.0013841337507012703,True,True,True,fuze_armed,True,True,1.0,0.9999307933124649,90.0,119.38132581345026,29.38132581345026,119.39076212483991,29.39076212483991,14.833333333333334,14.85,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_m60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-60.0,O,0.0013925410669541598,True,True,True,fuze_armed,True,True,1.0,0.9999303729466523,90.0,92.20506808402092,2.2050680840209225,92.21854060466288,2.218540604662877,22.666666666666668,22.683333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_m75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-75.0,O,9679.150533334392,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,94.24585144361276,4.245851443612764,118.60525832479446,28.605258324794463,2.966666666666667,2.9833333333333334,3.716666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-90.0,O,12000.033661218218,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,164.6492110433291,74.6492110433291,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p0deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,0.0,N,0.0013622122686153253,True,True,True,fuze_armed,True,True,1.0,0.9999318893865692,90.0,179.99999999999994,89.99999999999994,180.0,90.0,8.733333333333333,8.75,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,15.0,M,0.0013665419301073169,True,True,True,fuze_armed,True,True,1.0,0.9999316729034946,90.0,161.014634508794,71.01463450879399,161.01639719202768,71.01639719202768,9.166666666666666,9.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,30.0,M,0.001375627849376836,True,True,True,fuze_armed,True,True,1.0,0.9999312186075312,90.0,141.18673381760746,51.18673381760746,141.18996775665272,51.18996775665272,11.166666666666666,11.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,45.0,O,0.0013804545360618027,True,True,True,fuze_armed,True,True,1.0,0.9999309772731969,90.0,119.38132581345026,29.38132581345026,119.39076212483991,29.39076212483991,14.833333333333334,14.85,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_p60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,60.0,O,0.001392188458806662,True,True,True,fuze_armed,True,True,1.0,0.9999303905770597,90.0,92.20506808402092,2.2050680840209225,92.21854060466288,2.218540604662877,22.666666666666668,22.683333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_p75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,75.0,O,9679.15057195367,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,94.24585144361276,4.245851443612764,118.60525832479446,28.605258324794463,2.966666666666667,2.9833333333333334,3.716666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,90.0,O,12000.033775364827,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,164.6492110433291,74.6492110433291,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_m15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-15.0,M,0.0013654878348433297,True,True,True,fuze_armed,True,True,1.0,0.9999317256082578,90.0,160.79801949491542,70.79801949491542,160.80140928568864,70.80140928568864,12.733333333333333,12.75,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_m30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-30.0,O,0.0013849725587759766,True,True,True,fuze_armed,True,True,1.0,0.9999307513720612,90.0,140.70359928092603,50.70359928092603,140.7078417563304,50.707841756330396,15.666666666666666,15.683333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_m45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-45.0,O,0.0013812070147824122,True,True,True,fuze_armed,True,True,1.0,0.9999309396492608,90.0,118.46224958128161,28.46224958128161,118.4722814900256,28.472281490025594,20.983333333333334,21.0,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_m60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-60.0,O,0.0013948673822559003,True,True,True,fuze_armed,True,True,1.0,0.9999302566308872,90.0,90.07838810567382,0.07838810567382382,90.07837829291377,0.07837829291376863,32.55,32.56666666666666,,0.75,,0,track,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_m75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-75.0,O,13158.387289284567,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,93.08686949060034,3.0868694906003356,116.0574031847616,26.057403184761597,3.65,3.6666666666666665,4.4,0.75,0.7333333333333338,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_m90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-90.0,O,16000.025231660811,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,159.8958887424214,69.89588874242139,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_p0deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,0.0,M,0.0013622124199678543,True,True,True,fuze_armed,True,True,1.0,0.9999318893790016,90.0,180.0,90.0,180.0,90.0,11.966666666666667,11.983333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_p15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,15.0,M,0.0013631652629329033,True,True,True,fuze_armed,True,True,1.0,0.9999318417368533,90.0,160.79801949491542,70.79801949491542,160.80140928568864,70.80140928568864,12.733333333333333,12.75,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_p30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,30.0,O,0.0013792065935450569,True,True,True,fuze_armed,True,True,1.0,0.9999310396703227,90.0,140.70359928092603,50.70359928092603,140.7078417563304,50.707841756330396,15.666666666666666,15.683333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_p45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,45.0,O,0.0013778773114455735,True,True,True,fuze_armed,True,True,1.0,0.9999311061344277,90.0,118.46224958128161,28.46224958128161,118.4722814900256,28.472281490025594,20.983333333333334,21.0,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_p60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,60.0,O,0.0013948812775081538,True,True,True,fuze_armed,True,True,1.0,0.9999302559361246,90.0,90.07838810567382,0.07838810567382382,90.07837829291377,0.07837829291376863,32.55,32.56666666666666,,0.75,,0,track,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_p75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,75.0,O,13158.387328791705,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,93.08686949060034,3.0868694906003356,116.0574031847616,26.057403184761597,3.65,3.6666666666666665,4.4,0.75,0.7333333333333338,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_p90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,90.0,O,16000.02534580756,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,159.8958887424214,69.89588874242139,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_m15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,-15.0,N,0.0013646080525311329,True,True,True,fuze_armed,True,True,1.0,0.9999317695973734,90.0,161.71181135148606,71.71181135148606,161.71379133199036,71.71379133199036,3.3666666666666667,3.3833333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_m30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,-30.0,N,0.0013720662808843096,True,True,True,fuze_armed,True,True,1.0,0.9999313966859558,90.0,142.9394377726567,52.9394377726567,142.94238358504376,52.94238358504376,3.6,3.6166666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_m45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,-45.0,M,0.0013931658301945674,True,True,True,fuze_armed,True,True,1.0,0.9999303417084903,90.0,121.31263957293844,31.312639572938437,121.32168349935151,31.321683499351508,4.15,4.166666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_m60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,-60.0,M,542.9527683863769,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,97.19337471444659,7.193374714446591,165.5995665645976,75.59956656459761,3.0166666666666666,3.033333333333333,3.7666666666666666,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_m75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,-75.0,M,3055.9151827696182,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,101.0019329546633,11.001932954663303,128.67567281786256,38.67567281786256,1.3666666666666667,1.3833333333333333,2.1166666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_m90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,-90.0,O,4000.101096665654,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,174.77157617901156,84.77157617901156,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_p0deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,0.0,N,0.0013624599288445817,True,True,True,fuze_armed,True,True,1.0,0.9999318770035578,90.0,180.0,90.0,180.0,90.0,3.3,3.3166666666666664,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_p15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,15.0,N,0.0013621834825017208,True,True,True,fuze_armed,True,True,1.0,0.999931890825875,90.0,161.71181135148493,71.71181135148493,161.71379133199036,71.71379133199036,3.3666666666666667,3.3833333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_p30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,30.0,N,0.0013668505833216256,True,True,True,fuze_armed,True,True,1.0,0.9999316574708339,90.0,142.9394377726605,52.93943777266051,142.94238358504808,52.94238358504808,3.6,3.6166666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_p45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,45.0,M,0.0013873437514377823,True,True,True,fuze_armed,True,True,1.0,0.9999306328124281,90.0,121.31263957293844,31.312639572938437,121.32168349935151,31.321683499351508,4.15,4.166666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_p60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,60.0,M,542.9527796211833,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,97.19337471444659,7.193374714446591,165.5995665645976,75.59956656459761,3.0166666666666666,3.033333333333333,3.7666666666666666,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_p75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,75.0,M,3055.9152361939014,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,101.0019329546633,11.001932954663303,128.67567281786256,38.67567281786256,1.3666666666666667,1.3833333333333333,2.1166666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_4km_p90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,4.0,90.0,O,4000.1012108096947,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,174.77157617901156,84.77157617901156,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_m15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,-15.0,N,0.0013711809802276385,True,True,True,fuze_armed,True,True,1.0,0.9999314409509886,90.0,161.47853353925709,71.47853353925709,161.48155921920912,71.48155921920912,4.633333333333333,4.65,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_m30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,-30.0,N,0.0014003820657301845,True,True,True,fuze_armed,True,True,1.0,0.9999299808967135,90.0,142.43409167429758,52.434091674297576,142.43880550454904,52.43880550454904,5.066666666666666,5.083333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_m45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,-45.0,M,0.001415950266404028,True,True,True,fuze_armed,True,True,1.0,0.9999292024866798,90.0,121.5831366573021,31.583136657302106,121.5895895189678,31.5895895189678,6.25,6.266666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_m60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,-60.0,M,0.0013987655603614427,True,True,True,fuze_armed,True,True,1.0,0.999930061721982,90.0,90.57669343229996,0.5766934322999617,90.58953525344641,0.5895352534464138,10.266666666666666,10.283333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_m75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,-75.0,O,4595.196123500637,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,97.84096921226858,7.8409692122685755,125.78357221771476,35.78357221771476,1.8333333333333333,1.8499999999999999,2.5833333333333335,0.75,0.7333333333333336,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_m90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,-90.0,O,6000.067379225996,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,172.18436212366768,82.18436212366768,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_p0deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,0.0,N,0.0013622695947458168,True,True,True,fuze_armed,True,True,1.0,0.9999318865202627,90.0,180.0,90.0,180.0,90.0,4.533333333333333,4.55,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_p15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,15.0,N,0.001366590681505782,True,True,True,fuze_armed,True,True,1.0,0.9999316704659247,90.0,161.47853353925709,71.47853353925709,161.48155921920912,71.48155921920912,4.633333333333333,4.65,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_p30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,30.0,N,0.0013926980855049674,True,True,True,fuze_armed,True,True,1.0,0.9999303650957247,90.0,142.43409167429476,52.43409167429476,142.438805504548,52.438805504547986,5.066666666666666,5.083333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_p45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,45.0,M,0.0014098320700831283,True,True,True,fuze_armed,True,True,1.0,0.9999295083964959,90.0,121.5831366573021,31.583136657302106,121.5895895189678,31.5895895189678,6.25,6.266666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_p60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,60.0,M,0.0013986641330858444,True,True,True,fuze_armed,True,True,1.0,0.9999300667933457,90.0,90.57669343229996,0.5766934322999617,90.58953525344641,0.5895352534464138,10.266666666666666,10.283333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_p75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,75.0,O,4595.196165135834,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,97.84096921226858,7.8409692122685755,125.78357221771476,35.78357221771476,1.8333333333333333,1.8499999999999999,2.5833333333333335,0.75,0.7333333333333336,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_6km_p90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,6.0,90.0,O,6000.06749337164,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,172.18436212366768,82.18436212366768,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_m15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,-15.0,N,0.001372357049638965,True,True,True,fuze_armed,True,True,1.0,0.9999313821475181,90.0,161.29684769840523,71.29684769840523,161.29867504863776,71.29867504863776,6.016666666666667,6.033333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
