aspect_bucket,bearing_deg,case_id,closest_sample_filtered_range_m,closest_sample_heading_velocity_error_deg,closest_sample_speed_mps,closure_mps,command_saturation_fraction,entered_R_fuze,launch_class,local_forward_m,local_right_m,local_up_m,max_abs_bearing_rate_deg_s,max_abs_heading_velocity_error_deg,max_achieved_g,max_apn_g,max_commanded_g,max_lead_blend,max_lead_time_s,max_track_accel_g,mechanisms,nearest_approach_time_s,nearest_distance_m,offset_deg,range_km,rho_fuze,sample_count,terminal_max_abs_bearing_rate_deg_s,terminal_mean_achieved_g,terminal_mean_commanded_g,terminal_mean_track_accel_g,terminal_sample_count,tuning_overrides,variant_id
tail,-45.0,guidance_ablation_cv_6km_m45deg,138.10001799021308,-75.93316095742755,817.6687466871241,979.4337043273932,0.26380368098159507,False,M,-19.92884528483708,-11.16489050288646,0.04720740617074045,120.27266782290958,76.32375881425169,34.99999872671211,6.124999999999999,35.0,0.55,2.5,22.62817697570381,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",5.418348624045372,22.843289668250492,45.0,6.0,1.522885977883366,326,120.27266782290958,28.25431099173518,29.554969489510825,5.1267352734026685,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
tail,-45.0,guidance_ablation_cv_6km_m45deg,130.439607661359,-76.87295622874905,789.1391670260459,955.0289372775068,0.2852852852852853,False,M,-21.427371821324424,-11.955260099371387,0.050835588086276286,98.48372283146888,76.87295622874905,34.99999956995934,6.124999999999999,35.0,0.55,2.5,22.37223220933227,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",5.548574588873987,24.53697396725839,45.0,6.0,1.6357982644838927,333,98.48372283146888,27.749891263512787,30.457161915423153,4.358052951164862,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,45.0,guidance_ablation_cv_6km_p45deg,58.40732109242012,107.40412019222417,528.3439749674733,747.6093330470771,0.035175879396984924,False,M,-146.8076552405482,26.925806185014128,0.7411600201509438,28.627457003828948,107.40412019222417,34.98851443703062,0.0,35.0,0.0,0.0,0.0,"[""capture""]",6.622653698095916,149.2582861824294,45.0,6.0,9.95055241216196,398,28.627457003828948,29.77761790527489,26.95189401131014,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,45.0,guidance_ablation_cv_6km_p45deg,106.96589691870949,88.48617057321674,637.136817253087,818.7238213230607,0.20771513353115728,False,M,-99.16576390661314,41.59514012831783,0.5872887968848179,57.061667366829,88.48617057321674,34.99999913319593,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",5.612544244324548,107.53766466502542,45.0,6.0,7.1691776443350275,337,57.061667366829,34.646535563015384,34.87580626180232,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,45.0,guidance_ablation_cv_6km_p45deg,105.20637972428531,86.32568669399075,648.8878946202387,767.9785499443816,0.17914438502673796,False,M,-30.050135167577047,13.546688896727815,0.18238484203215816,71.05018675606229,88.28927270110785,34.99999805979057,8.99318119128293e-09,35.0,0.55,2.5,21.53177789067204,"[""capture"", ""lead""]",6.231277717998348,32.96295902805176,45.0,6.0,2.1975306018701177,374,71.05018675606229,30.63215259485051,31.507574822537816,3.8110164529778325,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
tail,45.0,guidance_ablation_cv_6km_p45deg,135.90678714006543,75.97056674625918,817.7531880116217,980.7566151542858,0.21981424148606812,False,M,-19.517902626518364,11.038519415572575,0.12718767968222,125.49402927909519,75.97056674625918,34.999999801013686,1.3001606045371808e-08,35.0,0.55,2.5,22.59093793100542,"[""capture"", ""pn"", ""lead""]",5.382229430541028,22.423505759182422,45.0,6.0,1.4949003839454948,323,125.49402927909519,28.421153813966352,29.46754391679978,5.248610447571317,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,45.0,guidance_ablation_cv_6km_p45deg,114.7898424029609,84.47807377128281,673.9687524255376,800.2806590473182,0.18956043956043955,False,M,-28.74140894211533,13.331621424200945,0.17588179982549165,75.64146312503965,85.89908220663784,34.99999849216867,4.912245087365034,35.0,0.55,2.5,21.60280558609681,"[""capture"", ""lead"", ""apn""]",6.054919283603442,31.683302419154924,45.0,6.0,2.112220161276995,364,75.64146312503965,30.883978520871757,31.757048139574554,4.069862182797299,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
tail,45.0,guidance_ablation_cv_6km_p45deg,138.2985120027135,75.2231459995286,827.0602502617983,994.2514210163054,0.2484472049689441,False,M,-19.183772114666173,10.973730859266036,0.12549101410348598,119.89635898028047,75.60904616442735,34.999999986592115,6.124999999999999,35.0,0.55,2.5,22.810384750266277,"[""capture"", ""pn"", ""lead"", ""apn""]",5.350095644136144,22.101032317828015,45.0,6.0,1.4734021545218676,322,119.89635898028047,28.579277849804672,29.196393448492913,5.467081740773756,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
tail,45.0,guidance_ablation_cv_6km_p45deg,18.538996437492376,74.66325611270328,829.4637904104802,881.4992617627705,0.2113564668769716,False,M,-15.698446284598726,9.220776866163698,0.10382585355497162,336.9020446545779,74.66325611270328,34.999998354823404,4.205664586840102,35.0,0.55,2.5,28.84726480739262,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",5.280703850242642,18.206447252933962,45.0,6.0,1.2137631501955974,317,336.9020446545779,28.609043716009342,29.645726044025277,0.002647101912177201,46,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
tail,45.0,guidance_ablation_cv_6km_p45deg,139.32204554382588,73.75042920426347,830.6018805536827,1006.3671420152705,0.21766561514195584,False,M,-18.407288080388028,11.146839464530961,0.12274015261275115,114.90354668154886,73.75042920426347,35.0,6.125,35.0,0.55,2.5,23.11747321112588,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",5.283086364033727,21.519650314712347,45.0,6.0,1.4346433543141566,317,114.90354668154886,28.516966097034594,28.54336732445721,5.470795959453664,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
tail,45.0,guidance_ablation_cv_6km_p45deg,138.10001799020912,75.93316095742705,817.6687466871364,979.4337043274013,0.26380368098159507,False,M,-19.918966863902998,11.181898884303413,0.12946582768652878,120.27266782293175,76.32375881425118,34.99999872671211,6.124999999999999,35.0,0.55,2.5,22.62817697570381,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",5.41834866650176,22.843311165078582,45.0,6.0,1.5228874110052388,326,120.27266782293175,28.2543109917342,29.554969489517138,5.126735273402423,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
tail,45.0,guidance_ablation_cv_6km_p45deg,130.43960766136266,76.87295622874842,789.1391670260617,955.0289372775326,0.2852852852852853,False,M,-21.416792702479732,11.973547320102707,0.13891740416558984,98.48372283146803,76.87295622874842,34.99999956995934,6.124999999999999,35.0,0.55,2.5,22.37223220933227,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",5.5485746324640175,24.53699539741836,45.0,6.0,1.635799693161224,333,98.48372283146803,27.749891263510758,30.45716191542303,4.358052951164167,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,-45.0,guidance_ablation_cv_8km_m45deg,562.6354799695789,-98.6600290021536,582.3719225092524,674.689125836545,0.0,False,M,-281.35581328071385,-79.24190739373766,0.9372870011691716,15.310626087372686,98.6600290021536,31.530699305783784,0.0,31.55395939457951,0.0,0.0,0.0,"[""capture""]",9.574736953541914,292.303356226322,45.0,8.0,19.486890415088133,575,15.310626087372686,1.7016063436309485,0.36956374646309603,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,-45.0,guidance_ablation_cv_8km_m45deg,54.26543729753343,-100.36940490322995,556.9734557145508,766.3944560253233,0.09565217391304348,False,M,-118.09486434566327,-32.22400951013043,0.3980201954312266,39.02340048236988,100.36940490322995,34.99999959986963,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",7.658846260453771,122.4129984675056,45.0,8.0,8.160866564500374,460,39.02340048236988,34.81328110267419,34.9715861252191,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,-45.0,guidance_ablation_cv_8km_m45deg,83.7388048463071,-95.89887546984976,507.60307785825705,599.8462160851597,0.03832752613240418,False,M,-66.42106875546283,-25.557780905344647,0.19707973440689133,25.18438683052775,102.55622276543754,34.996583934711595,5.714701100595253e-09,35.0,0.55,2.5,21.213338623062793,"[""capture"", ""lead""]",9.551083520448351,71.16879498660327,45.0,8.0,4.744586332440218,574,25.18438683052775,29.745424798029365,29.025955245522173,2.2854828791515485,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
tail,-45.0,guidance_ablation_cv_8km_m45deg,111.8649608358194,-81.5014427033567,699.1398012536098,835.5541597885436,0.05605381165919283,False,M,-23.138530356666834,-11.8107602457415,0.058834737471204386,89.98828453844476,82.41623970398207,34.99920840574795,9.756683080839184e-09,35.0,0.55,2.5,21.72309338795066,"[""capture"", ""pn"", ""lead""]",7.428073023402131,25.97862787321756,45.0,8.0,1.7319085248811708,446,89.98828453844476,28.60986341380236,29.636039440141964,3.8215629252009853,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,-45.0,guidance_ablation_cv_8km_m45deg,80.95062521464575,-95.08367173909201,520.0325916662723,611.1897072378262,0.043243243243243246,False,M,-53.13230733549923,-20.890723470529846,0.15627930405251678,30.423307644685654,101.7244057202129,34.9992776788048,3.1163171421488287,35.0,0.55,2.5,21.23778412785434,"[""capture"", ""lead"", ""apn""]",9.244576529245963,57.09193317043068,45.0,8.0,3.8061288780287117,555,30.423307644685654,30.349380995844008,30.837515721879758,2.658495113520996,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
tail,-45.0,guidance_ablation_cv_8km_m45deg,119.7611006418453,-79.76957278589921,727.9147534316288,867.8982017742176,0.1111111111111111,False,M,-21.611209057259174,-11.430665491894302,0.05356974742722867,104.54402667449428,80.20842871503002,34.99962646793529,5.401053200543625,35.0,0.55,2.5,21.838997993157587,"[""capture"", ""pn"", ""lead"", ""apn""]",7.198097333452544,24.448053914821326,45.0,8.0,1.6298702609880884,432,104.54402667449428,28.42039896152712,29.45450434837829,3.9841241942311565,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
tail,-45.0,guidance_ablation_cv_8km_m45deg,24.427108439570866,-80.89929019610557,734.8424413533932,767.7098993033111,0.05827505827505827,False,M,-17.361504087238714,-8.657556611546257,0.04523823723108351,301.8326847329092,81.34911709553761,34.999340593164554,3.0901048267605424,35.0,0.55,2.5,28.847264807392197,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",7.139824313100568,19.400442189585156,45.0,8.0,1.2933628126390104,429,301.8326847329092,28.74849239792165,29.77941481533389,4.510844531902201e-05,46,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
tail,-45.0,guidance_ablation_cv_8km_m45deg,124.84555296614349,-78.75772730260101,739.8565303148735,886.1368328880093,0.05152224824355972,False,M,-20.9100547140935,-11.231187444387249,0.051244746577790046,93.1189237808934,79.32053736053504,35.0,5.638121967257922,35.0,0.55,2.5,22.02311548116981,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",7.1027303174225365,23.73547104191086,45.0,8.0,1.5823647361273907,427,93.1189237808934,28.640568885921066,28.665549448764548,4.157565980927642,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
tail,-45.0,guidance_ablation_cv_8km_m45deg,119.66523421051566,-80.29344082115891,723.1317570405699,858.8807050309315,0.13073394495412843,False,M,-22.190045036426294,-11.566451119193248,0.0555955556503899,105.46112261109546,80.73503718986193,34.999063502184256,5.247343202208726,35.0,0.55,2.5,21.74100195519424,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",7.265694867846685,25.023668417662705,45.0,8.0,1.6682445611775136,436,105.46112261109546,28.297733759005297,29.91145227634856,3.9142377658143994,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
tail,-45.0,guidance_ablation_cv_8km_m45deg,119.86796210860226,-81.14778058340572,714.5181689309533,844.4111243092244,0.15349887133182843,False,M,-23.01358491437549,-11.588388051646149,0.05910848677113274,105.13118925573953,81.61011412438641,34.99979665662669,5.050869536469116,35.0,0.55,2.5,21.623144491866043,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",7.368085401553834,25.766631950255608,45.0,8.0,1.717775463350374,443,105.13118925573953,28.635547609294342,30.82963002726937,3.9992108547038843,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,45.0,guidance_ablation_cv_8km_p45deg,562.6354799695789,98.6600290021536,582.3719225092524,674.689125836545,0.0,False,M,-281.2855276265674,79.48204752378548,1.5215485580207107,15.310626087372686,98.6600290021536,31.530699305783784,0.0,31.55395939457951,0.0,0.0,0.0,"[""capture""]",9.574737024317125,292.3033681652401,45.0,8.0,19.486891211016008,575,15.310626087372686,1.7016063436309485,0.36956374646309603,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,45.0,guidance_ablation_cv_8km_p45deg,54.265437297533964,100.36940490322996,556.9734557145506,766.394456025323,0.09565217391304348,False,M,-118.06628754663646,32.32480098562319,0.6356238580520507,39.02340048236988,100.36940490322996,34.99999959986963,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",7.658846335115395,122.41301005813938,45.0,8.0,8.160867337209291,460,39.02340048236988,34.813281102674196,34.9715861252191,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,45.0,guidance_ablation_cv_8km_p45deg,83.7388048463071,95.89887546984976,507.60307785825705,599.8462160851597,0.03832752613240418,False,M,-66.39841986519231,25.61446665571291,0.3854443999351121,25.18438683052775,102.55622276543754,34.996583934711595,5.714701100595253e-09,35.0,0.55,2.5,21.213338623062793,"[""capture"", ""lead""]",9.551083596621675,71.16881079543529,45.0,8.0,4.744587386362353,574,25.18438683052775,29.745424798029365,29.025955245522173,2.2854828791515485,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
tail,45.0,guidance_ablation_cv_8km_p45deg,111.86496083580582,81.50144270335696,699.139801253606,835.5541597885316,0.05605381165919283,False,M,-23.12807770353403,11.830506861838892,0.14585811520034556,89.98828453846522,82.41623970398233,34.99920840574795,9.756683080839118e-09,35.0,0.55,2.5,21.723093387950655,"[""capture"", ""pn"", ""lead""]",7.428073073814995,25.978647875871303,45.0,8.0,1.7319098583914203,446,89.98828453846522,28.60986341380274,29.636039440142167,3.821562925201384,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,45.0,guidance_ablation_cv_8km_p45deg,80.95062521464575,95.08367173909201,520.0325916662723,611.1897072378262,0.043243243243243246,False,M,-53.1137976838101,20.936067370151797,0.3102434251732156,30.423307644685654,101.7244057202129,34.9992776788048,3.1163171421488287,35.0,0.55,2.5,21.23778412785434,"[""capture"", ""lead"", ""apn""]",9.244576602742704,57.09194927752187,45.0,8.0,3.8061299518347913,555,30.423307644685654,30.349380995844008,30.837515721879758,2.658495113520996,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
tail,45.0,guidance_ablation_cv_8km_p45deg,119.7611006418453,79.7695727858992,727.9147534316286,867.8982017742175,0.1111111111111111,False,M,-21.601094027808582,11.449108991322444,0.13779007898767762,104.54402667449428,80.20842871503002,34.99962646793529,5.401053200543625,35.0,0.55,2.5,21.838997993157587,"[""capture"", ""pn"", ""lead"", ""apn""]",7.198097381381754,24.448074484492018,45.0,8.0,1.629871632299468,432,104.54402667449428,28.42039896152712,29.454504348378297,3.9841241942311565,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
tail,45.0,guidance_ablation_cv_8km_p45deg,24.427108439572685,80.89929019610562,734.8424413533919,767.7098993033119,0.05827505827505827,False,M,-17.353846412809986,8.672372580530538,0.10902963354400033,301.83268473289553,81.34911709553765,34.999340593164554,3.0901048267605424,35.0,0.55,2.5,28.847264807392197,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",7.139824361951108,19.40046182326375,45.0,8.0,1.2933641215509166,429,301.83268473289553,28.748492397921723,29.77941481533397,4.510844531902201e-05,46,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
tail,45.0,guidance_ablation_cv_8km_p45deg,124.84555296614342,78.75772730260103,739.8565303148735,886.1368328880104,0.05152224824355972,False,M,-20.900116798959807,11.249032718122853,0.13399432281663715,93.1189237808934,79.32053736053501,35.0,5.638121967257922,35.0,0.55,2.5,22.02311548116981,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",7.102730364734526,23.735491858862037,45.0,8.0,1.5823661239241358,427,93.1189237808934,28.64056888592112,28.665549448764605,4.157565980927642,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
tail,45.0,guidance_ablation_cv_8km_p45deg,119.66523421052196,80.29344082115865,723.1317570405722,858.8807050309398,0.13073394495412843,False,M,-22.17980936238933,11.585388467529409,0.14081735585193972,105.46112261107841,80.73503718986167,34.999063502184256,5.247343202208726,35.0,0.55,2.5,21.74100195519424,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",7.265694916321614,25.023688753323693,45.0,8.0,1.6682459168882462,436,105.46112261107841,28.297733759005336,29.911452276348705,3.9142377658141863,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
tail,45.0,guidance_ablation_cv_8km_p45deg,119.86796210861918,81.14778058340609,714.5181689309474,844.4111243092284,0.15349887133182843,False,M,-23.003329138656767,11.608027898609242,0.14449437061224019,105.13118925569775,81.6101141243868,34.99979665662669,5.050869536469116,35.0,0.55,2.5,21.623144491866043,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",7.368085451552776,25.766651737844867,45.0,8.0,1.7177767825229913,443,105.13118925569775,28.635547609294633,30.829630027269655,3.99921085470348,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,-60.0,guidance_ablation_cv_8km_m60deg,2845.555983968631,-91.55466720909557,585.0605285417696,673.7214129385271,0.07922272047832586,False,M,-1074.331958132561,-429.54608436022323,3.1074937080256517,5.762024594918921,91.55466720909557,34.99999998940531,0.0,35.0,0.0,0.0,0.0,"[""capture""]",11.149223006571564,1157.0257781792457,60.0,8.0,77.13505187861638,669,4.761951428520519,9.523210432276061e-29,0.0,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,-60.0,guidance_ablation_cv_8km_m60deg,1338.8699083518227,-94.02128688908037,716.4682337766784,811.7004461741935,0.12743362831858407,False,M,-477.81214311612615,-133.325945003669,1.5953862393649998,8.035951432670311,94.02128688908037,34.99999999997788,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",9.415915169420732,496.0673310928664,60.0,8.0,33.071155406191096,565,8.035951432670311,6.6876571540939e-08,0.0,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,-60.0,guidance_ablation_cv_8km_m60deg,2394.601902383158,-91.76555380024203,557.6490618320961,632.8236659065299,0.11611030478955008,False,M,-940.1900017597628,-392.41323258575085,2.6588889773807662,5.646192104411577,95.0349208852476,34.99999999999911,6.842948773342282e-09,35.0,0.55,2.5,21.285235971717942,"[""capture"", ""lead""]",11.472206855868343,1018.7995161993435,60.0,8.0,67.9199677466229,689,3.9471385110541988,9.031763653984533e-25,0.0,0.0524318965636727,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
tail,-60.0,guidance_ablation_cv_8km_m60deg,511.2535595403253,-93.85819750442721,604.3511338237046,715.6099033764903,0.1697792869269949,False,M,-274.3235412409497,-95.10442364189076,0.8481794515348684,6.98575115618214,99.99267210785044,34.99999999999934,1.0603430155141845e-08,35.0,0.55,2.5,21.792678433142818,"[""capture"", ""pn"", ""lead""]",9.80955643630451,290.3428595361237,60.0,8.0,19.35619063574158,589,6.98575115618214,1.9329056304495513,1.6825595736506211,0.4043059398091543,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,-60.0,guidance_ablation_cv_8km_m60deg,2075.8571744133715,-91.91442993984383,570.7814486516208,650.6875115068664,0.10597014925373134,False,M,-819.4851191517758,-331.4580647851931,2.3566562583676647,5.403244307822589,96.12298317430141,34.99999999995252,3.7492081105765904,35.0,0.55,2.5,21.32100126632424,"[""capture"", ""lead"", ""apn""]",11.166667249053717,883.9829540500572,60.0,8.0,58.93219693667048,670,4.123267817369667,2.6494264210639123e-20,0.0,0.07659839502306426,45,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
tail,-60.0,guidance_ablation_cv_8km_m60deg,318.4799188481127,-94.91066898351042,618.2800609892172,734.0785180567576,0.17894736842105263,False,M,-210.94535327191954,-67.42427047669827,0.6735567109056343,8.319068508843166,99.87181897528025,34.99999999999953,5.678288876189834,35.0,0.55,2.5,21.919630288747843,"[""capture"", ""pn"", ""lead"", ""apn""]",9.484766487753896,221.45976608624136,60.0,8.0,14.763984405749424,570,8.319068508843166,7.8266974458174365,3.9542608453228123,0.5482709167020962,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
tail,-60.0,guidance_ablation_cv_8km_m60deg,46.223790672970495,-98.36339601712913,627.0423844281738,735.5931124525976,0.15063520871143377,False,M,-144.46254266405467,-36.91208430250317,0.49581631820477773,11.689096088080793,99.93874740117836,34.9999999998773,3.25084716991081,35.0,0.55,2.5,28.84726480739353,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",9.18147905085351,149.10457415632914,60.0,8.0,9.940304943755276,551,11.689096088080793,19.93896980553302,17.100894040734612,1.246094677703258e-06,46,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
tail,-60.0,guidance_ablation_cv_8km_m60deg,169.32995630518656,-96.01907610929477,633.0840691210258,755.5539701792156,0.15970961887477314,False,M,-171.53496324407888,-49.97810788643797,0.5658324668536798,10.008821317285959,99.47290637209446,35.0,6.023791696245674,35.0,0.55,2.5,22.145632642753778,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",9.16676973020849,178.6683381280422,60.0,8.0,11.91122254186948,551,10.008821317285959,13.756476780212266,13.710824608727147,0.734742707058205,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
tail,-60.0,guidance_ablation_cv_8km_m60deg,430.4425231196002,-94.26730801448295,605.8406107523382,721.2012563006928,0.18900343642611683,False,M,-245.26348758817505,-83.07162138152094,0.7656845044064993,7.448232512159443,100.14987804256708,34.99999999939134,5.480246135734581,35.0,0.55,2.5,21.805074029011006,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",9.694292404240537,258.951074328009,60.0,8.0,17.2634049552006,582,7.448232512159443,4.365594076852125,1.91913723854333,0.6541708570786142,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
tail,-60.0,guidance_ablation_cv_8km_m60deg,611.720971960184,-93.80798979724285,591.7460146773617,707.126579271836,0.19833333333333333,False,M,-303.9259353989051,-108.36535408211033,0.928517926827353,6.600470246968777,99.70733951446162,34.99999999982918,5.241047353827894,35.0,0.55,2.5,21.66960334350659,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",9.991541634603132,322.66838444288453,60.0,8.0,21.511225629525637,600,6.600470246968777,0.7213059718603702,0.0,0.10774718088489461,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,60.0,guidance_ablation_cv_8km_p60deg,2845.555983968631,91.55466720909557,585.0605285417696,673.7214129385271,0.07922272047832586,False,M,-1073.9510844702536,430.46301185628465,6.2731798261965555,5.762024594918921,91.55466720909557,34.99999998940531,0.0,35.0,0.0,0.0,0.0,"[""capture""]",11.149223071380664,1157.0257945250612,60.0,8.0,77.13505296833742,669,4.761951428520519,9.523210432276061e-29,0.0,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,60.0,guidance_ablation_cv_8km_p60deg,1338.8699083518236,94.02128688908037,716.4682337766783,811.7004461741932,0.12743362831858407,False,M,-477.6938766205989,133.73376781743985,2.5784307846955605,8.035951432670311,94.02128688908037,34.99999999997788,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",9.4159152264859,496.0673429291395,60.0,8.0,33.07115619527597,565,8.035951432670311,6.687657154093897e-08,0.0,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,60.0,guidance_ablation_cv_8km_p60deg,2394.601902383158,91.76555380024203,557.6490618320961,632.8236659065299,0.11611030478955008,False,M,-939.8420707659849,393.21566550441406,5.5507822308389985,5.646192104411577,95.0349208852476,34.99999999999911,6.842948773342282e-09,35.0,0.55,2.5,21.285235971717942,"[""capture"", ""lead""]",11.472206923068942,1018.7995331580929,60.0,8.0,67.91996887720619,689,3.9471385110541988,9.031763653984533e-25,0.0,0.0524318965636727,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
