classification_reason,diagnostics_profile_attached,existing_8_neighbor_count,grid_tier,hit_run_count,max_achieved_lateral_g,max_capture_component_g,max_guidance_saturation_fraction,max_mirror_abs_difference_m,max_mirror_abs_difference_rho,max_postclamp_command_g,max_preclamp_command_g,max_seed_spread_m,max_seed_spread_rho,minimum_abs_rho_minus_one,mirror_entry_classification_consistent,nearest_distance_max_m,nearest_distance_mean_m,nearest_distance_min_m,neighbor_mixed_count,neighbor_robust_hit_count,neighbor_robust_miss_count,offset_deg,range_km,reclassified_launch_class,refinement_reasons,resolved_runtime_contract_matches,rho_max,rho_mean,rho_median,rho_min,robust_state,run_count,seed_count,signed_bearing_count,within_boundary_rho_band
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,7.1468156891184424,0.0,0.0,1.5079304553280038e-06,1.0052869702187415e-07,7.152460268934289,7.152460268934289,0.0,0.0,0.9999090814961361,True,0.0013637775579588183,0.0013630235927311544,0.0013622696275034903,0,8,0,5.0,8.0,N,[],True,9.091850386392122e-05,9.086823951541028e-05,9.086823951541028e-05,9.081797516689935e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,12.09644613907449,0.0,0.0,3.2693062005167365e-06,2.179537467011239e-07,12.10582745214883,12.10582745214883,0.0,0.0,0.9999088109755345,True,0.0013678353669823835,0.001366200713882125,0.0013645660607818667,0,8,0,10.0,8.0,N,[],True,9.118902446549224e-05,9.108004759214167e-05,9.108004759214168e-05,9.097107071879111e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,15.942403693208234,0.0,0.0,5.075930115997244e-06,3.3839534106647933e-07,15.95442078356677,15.95442078356677,0.0,0.0,0.999908327355857,True,0.0013750896621449982,0.0013725516970869997,0.001370013732029001,0,8,0,15.0,8.0,N,[],True,9.167264414299988e-05,9.150344647246664e-05,9.150344647246664e-05,9.13342488019334e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,19.490321978227765,0.0,0.0,4.4562579269869645e-06,2.9708386179912465e-07,19.505770101676497,19.505770101676497,0.0,0.0,0.9999084556471597,True,0.001373165292605246,0.0013709371636417527,0.001368709034678259,0,8,0,20.0,8.0,N,[],True,9.154435284034973e-05,9.139581090945017e-05,9.139581090945016e-05,9.12472689785506e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,22.829832874596665,0.0,0.0,3.0737694628282276e-06,2.049179641885494e-07,22.846887028438392,22.846887028438392,0.0,0.0,0.9999087722724043,True,0.0013684159139359235,0.0013668790292045094,0.0013653421444730952,0,8,0,25.0,8.0,N,[],True,9.122772759572823e-05,9.112526861363395e-05,9.112526861363395e-05,9.102280963153968e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,25.912721001014877,0.0,0.0,4.317772473404246e-06,2.878514982269416e-07,25.93258143133526,25.93258143133526,0.0,0.0,0.999908305676756,True,0.0013754148486591084,0.0013732559624224062,0.0013710970761857042,0,8,0,30.0,8.0,N,[],True,9.169432324394056e-05,9.155039749482708e-05,9.15503974948271e-05,9.140647174571362e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,28.76529691939372,0.0,0.0,5.32418200426335e-06,3.549454669508819e-07,28.787607645260522,28.787607645260522,0.0,0.0,0.99990758881198,True,0.0013861678202995928,0.0013835057292974611,0.0013808436382953294,0,8,0,35.0,8.0,N,[],True,9.241118801997285e-05,9.22337152864974e-05,9.22337152864974e-05,9.205624255302197e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,31.38539053785853,0.0,0.0,3.825884848053388e-06,2.550589898702159e-07,31.409247493834382,31.409247493834382,0.0,0.0,0.9999080791386682,True,0.0013788129199765434,0.0013768999775525166,0.00137498703512849,0,8,0,40.0,8.0,N,[],True,9.192086133176955e-05,9.179333183683444e-05,9.179333183683444e-05,9.166580234189934e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,33.75860870362005,0.0,0.0,3.8374349009798366e-06,2.558289933986567e-07,33.78243357251539,33.78243357251539,0.0,0.0,0.9999075485543741,True,0.0013867716843872682,0.0013848529669367785,0.0013829342494862883,0,8,0,45.0,8.0,N,[],True,9.245144562581788e-05,9.232353112911855e-05,9.232353112911855e-05,9.219561663241922e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,34.99999983828345,0.0,0.06461538461538462,3.5792038574429443e-06,2.386135904961954e-07,35.0,36.144948410852564,0.0,0.0,0.9999065417915491,True,0.001401873126763279,0.0014000835248345576,0.001398293922905836,0,8,0,50.0,8.0,N,[],True,9.345820845088527e-05,9.333890165563718e-05,9.333890165563716e-05,9.321959486038907e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,6,34.99999999999998,0.0,0.11618798955613577,2.007493074313851e-06,1.338328716209207e-07,35.0,39.47147794684679,0.0,0.0,0.9999062000997171,True,0.0014069985042435285,0.0014059947577063714,0.0014049910111692146,0,7,1,55.0,8.0,M,[],True,9.37999002829019e-05,9.373298384709143e-05,9.373298384709143e-05,9.366606741128098e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,6,34.99999999999999,0.0,0.10407725321888411,2.31544762141489e-07,1.5436317474248895e-08,35.0,43.01473223082927,0.0,0.0,0.9568311239528231,True,0.6475331407076538,0.6475330249352728,0.6475329091628916,0,4,4,60.0,8.0,M,[],True,0.04316887604717692,0.04316886832901818,0.04316886832901818,0.04316886061085944,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,0,34.99999999999999,0.0,0.12101910828025478,2.0336040506663267e-05,1.3557360318827705e-06,35.0,45.713965867228914,0.0,0.0,159.26889441683136,True,2404.033436588511,2404.0334264204907,2404.0334162524705,0,2,6,65.0,8.0,M,[],True,160.2688957725674,160.2688950946994,160.26889509469936,160.26889441683136,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,34.99999999985611,0.0,0.1272365805168986,3.275674043834442e-05,2.1837826693626994e-06,35.0,42.53427826911719,0.0,0.0,337.6474609487949,True,5079.711946988664,5079.711930610293,5079.711914231923,0,0,8,70.0,8.0,O,[],True,338.64746313257757,338.6474620406862,338.64746204068626,338.6474609487949,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,29.775874868598905,0.0,0.0,5.4504795116372406e-05,3.6336530229164055e-06,31.012493869394653,31.012493869394653,0.0,0.0,477.9701340416113,True,7184.552065128964,7184.552037876568,7184.552010624169,0,0,8,75.0,8.0,O,[],True,478.9701376752643,478.9701358584378,478.9701358584378,478.9701340416113,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.1130309703652905,0.0,0.0,9.03787549759727e-05,6.025250399943616e-06,6.000186414688935,6.000186414688935,0.0,0.0,524.3764652212428,True,7880.647068697398,7880.6470235080205,7880.646978318643,0,0,8,80.0,8.0,O,[],True,525.3764712464932,525.376468233868,525.3764682338681,525.3764652212428,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.625701332296016,0.0,0.0,0.00010587536417006049,7.058357596179121e-06,5.7977116390596,5.7977116390596,0.0,0.0,531.2609735651071,True,7983.9147093519705,7983.914656414289,7983.914603476606,0,0,8,85.0,8.0,O,[],True,532.2609806234647,532.2609770942859,532.2609770942859,532.2609735651071,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,5,main,0,0.0,0.0,0.0,0.0001141462062150822,7.609747058268113e-06,0.0,0.0,0.0,0.0,532.3367013516906,True,8000.0506344215655,8000.050577348462,8000.050520275359,0,0,5,90.0,8.0,O,[],True,533.3367089614377,533.3367051565641,533.3367051565642,533.3367013516906,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,5,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.9999091858556064,True,0.001362212165904252,0.001362212165904252,0.001362212165904252,0,5,0,0.0,9.0,N,[],True,9.08141443936168e-05,9.08141443936168e-05,9.08141443936168e-05,9.08141443936168e-05,robust_hit,3,3,1,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,7.0417081869101095,0.0,0.0,1.744631181298988e-06,1.1630874541993343e-07,7.046561161160232,7.046561161160232,0.0,0.0,0.9999090552163933,True,0.001364171754100277,0.0013632994385096274,0.001362427122918978,0,8,0,5.0,9.0,N,[],True,9.094478360668513e-05,9.088662923397517e-05,9.088662923397516e-05,9.08284748612652e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,11.870364695248144,0.0,0.0,2.080360975274852e-06,1.3869073168498833e-07,11.878711907613834,11.878711907613834,0.0,0.0,0.9999090094832886,True,0.0013648577506701425,0.0013638175701825052,0.0013627773896948676,0,8,0,10.0,9.0,N,[],True,9.099051671134283e-05,9.092117134550033e-05,9.092117134550033e-05,9.085182597965784e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,15.667326212980129,0.0,0.0,3.2308504426094634e-06,2.1539002950729123e-07,15.678185211997139,15.678185211997139,0.0,0.0,0.9999088012988814,True,0.0013679805167798244,0.0013663650915585197,0.001364749666337215,0,8,0,15.0,9.0,N,[],True,9.119870111865496e-05,9.10910061039013e-05,9.10910061039013e-05,9.098331108914767e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,19.062690581317934,0.0,0.0,3.1455568750080997e-06,2.0970379166720845e-07,19.07552337832162,19.07552337832162,0.0,0.0,0.9999087931225661,True,0.0013681031615085301,0.001366530383071026,0.001364957604633522,0,8,0,20.0,9.0,N,[],True,9.1206877433902e-05,9.110202553806839e-05,9.11020255380684e-05,9.09971736422348e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,22.241956366607038,0.0,0.0,5.617176283891643e-06,3.74478418926105e-07,22.25677796102171,22.25677796102171,0.0,0.0,0.9999079346018732,True,0.0013809809719015625,0.0013781723837596165,0.0013753637956176708,0,8,0,25.0,9.0,N,[],True,9.206539812677083e-05,9.187815891730778e-05,9.187815891730777e-05,9.169091970784472e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,25.191386685281476,0.0,0.0,6.4406366177744735e-06,4.293757745182919e-07,25.208172191965073,25.208172191965073,0.0,0.0,0.9999072909031829,True,0.001390636452257424,0.0013874161339485368,0.0013841958156396495,0,8,0,30.0,9.0,N,[],True,9.27090968171616e-05,9.249440892990246e-05,9.249440892990246e-05,9.22797210426433e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,27.89222330928192,0.0,0.0,5.795803522281109e-06,3.863869014854109e-07,27.91067026486416,27.91067026486416,0.0,0.0,0.999907284075167,True,0.0013907388724941994,0.0013878409707330588,0.0013849430689719183,0,8,0,35.0,9.0,N,[],True,9.271592483294663e-05,9.252273138220392e-05,9.252273138220392e-05,9.232953793146122e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,30.359758169754844,0.0,0.0,5.681316178285812e-06,3.787544118857199e-07,30.379087445156234,30.379087445156234,0.0,0.0,0.9999067480238037,True,0.0013987796429441371,0.0013959389848549944,0.0013930983267658513,0,8,0,40.0,9.0,N,[],True,9.325197619627581e-05,9.306259899033296e-05,9.306259899033296e-05,9.287322178439009e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,32.58082087170669,0.0,0.0,2.6609289143510705e-06,1.773952609567317e-07,32.6013597586603,32.6013597586603,0.0,0.0,0.9999083673474836,True,0.0013744897877462673,0.0013731593232890916,0.0013718288588319162,0,8,0,45.0,9.0,N,[],True,9.163265251641782e-05,9.154395488593944e-05,9.154395488593944e-05,9.145525725546109e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,34.5268372247847,0.0,0.0,3.4173836138504544e-06,2.2782557425669967e-07,34.54677467539767,34.54677467539767,0.0,0.0,0.9999067002752552,True,0.001399495871172235,0.0013977871793653099,0.0013960784875583845,0,8,0,50.0,9.0,N,[],True,9.329972474481566e-05,9.318581195768731e-05,9.318581195768731e-05,9.307189917055896e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,34.99999999964125,0.0,0.0684931506849315,1.654793663860999e-06,1.1031957759073327e-07,35.0,36.682138064033886,0.0,0.0,0.999907258025686,True,0.0013911296147099807,0.0013903022178780502,0.0013894748210461197,0,8,0,55.0,9.0,N,[],True,9.274197431399871e-05,9.268681452520335e-05,9.268681452520335e-05,9.263165473640798e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,6,34.99999999999926,0.0,0.07525870178739416,5.187621725049295e-08,3.4584144833680035e-09,35.0,128.1846647406908,0.0,0.0,0.9998943679083725,True,0.0015844813744120502,0.001584455436303425,0.0015844294981947997,0,5,3,60.0,9.0,M,[],True,0.00010563209162747001,0.00010563036242022833,0.00010563036242022833,0.00010562863321298664,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,0,34.999999999996845,0.0,0.08087431693989071,1.9698665710166097e-05,1.3132443825725204e-06,35.0,41.029373150968276,0.0,0.0,166.60913463280093,True,2514.13703919068,2514.137029341347,2514.137019492014,0,3,5,65.0,9.0,M,[],True,167.6091359460453,167.6091352894231,167.60913528942314,167.60913463280093,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,34.99999989823183,0.0,0.07678571428571429,3.3306851946690585e-05,2.2204567926564778e-06,35.0,38.43846166959335,0.0,0.0,384.5841400069093,True,5783.7621334104915,5783.762116757065,5783.76210010364,0,0,8,70.0,9.0,O,[],True,385.5841422273661,385.58414111713773,385.58414111713773,385.5841400069093,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,28.18938331754143,0.0,0.0,5.099658210383495e-05,3.3997721402556635e-06,29.365740932782565,29.365740932782565,0.0,0.0,539.9757020447701,True,8114.635581668133,8114.635556169843,8114.635530671551,0,0,8,75.0,9.0,O,[],True,540.9757054445422,540.9757037446561,540.9757037446561,540.9757020447701,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.062591158568107,0.0,0.0,8.840849113767035e-05,5.893899356124166e-06,5.914480965045911,5.914480965045911,0.0,0.0,590.1679553251087,True,8867.519418285121,8867.519374080875,8867.51932987663,0,0,8,80.0,9.0,O,[],True,591.167961219008,591.1679582720584,591.1679582720583,591.1679553251087,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.595332543170203,0.0,0.0,0.00010512162225495558,7.008108127593005e-06,5.734578630111382,5.734578630111382,0.0,0.0,597.8603763011722,True,8982.905749639205,8982.905697078395,8982.905644517583,0,0,8,85.0,9.0,O,[],True,598.8603833092803,598.8603798052262,598.8603798052263,598.8603763011722,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,5,main,0,0.0,0.0,0.0,0.0001141463599196868,7.6097572900835075e-06,0.0,0.0,0.0,0.0,599.0029933733149,True,9000.045014746083,9000.044957672902,9000.044900599723,0,0,5,90.0,9.0,O,[],True,600.0030009830722,600.0029971781936,600.0029971781935,600.0029933733149,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,5,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.9999091858533904,True,0.0013622121991446634,0.0013622121991446634,0.0013622121991446634,0,5,0,0.0,10.0,N,[],True,9.081414660964423e-05,9.081414660964423e-05,9.081414660964423e-05,9.081414660964423e-05,robust_hit,3,3,1,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,6.962792336549865,0.0,0.0,1.2791225813242948e-06,8.52748387549548e-08,6.967179491118151,6.967179491118151,0.0,0.0,0.9999091043585623,True,0.0013634346215653137,0.0013627950602746516,0.0013621554989839894,0,8,0,5.0,10.0,N,[],True,9.089564143768758e-05,9.08530040183101e-05,9.08530040183101e-05,9.081036659893263e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,11.66099044679938,0.0,0.0,3.3445659400270066e-06,2.229710626684662e-07,11.668030796554856,11.668030796554856,0.0,0.0,0.999908795932059,True,0.0013680610191165125,0.001366388736146499,0.0013647164531764855,0,8,0,10.0,10.0,N,[],True,9.120406794110083e-05,9.10925824097666e-05,9.10925824097666e-05,9.098109687843236e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,15.43602783572591,0.0,0.0,4.487036872011805e-06,2.9913579146745816e-07,15.44558551727246,15.44558551727246,0.0,0.0,0.9999084982267183,True,0.001372526599225644,0.001370283080789638,0.0013680395623536321,0,8,0,15.0,10.0,N,[],True,9.15017732817096e-05,9.135220538597586e-05,9.135220538597586e-05,9.120263749024214e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,18.722292604780915,0.0,0.0,4.177283906859567e-06,2.7848559379062786e-07,18.733866285647043,18.733866285647043,0.0,0.0,0.9999085342837315,True,0.0013719857440269644,0.0013698971020735346,0.0013678084601201049,0,8,0,20.0,10.0,N,[],True,9.146571626846429e-05,9.132647347156898e-05,9.132647347156897e-05,9.118723067467366e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,21.752894166426344,0.0,0.0,4.248813884388152e-06,2.8325425895922096e-07,21.76580374871403,21.76580374871403,0.0,0.0,0.9999084395180288,True,0.0013734072295692836,0.0013712828226270894,0.0013691584156848955,0,8,0,25.0,10.0,N,[],True,9.156048197128558e-05,9.141885484180597e-05,9.141885484180597e-05,9.127722771232636e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,24.561470362112825,0.0,0.0,5.8347061891780155e-06,3.889804126118641e-07,24.57613650306194,24.57613650306194,0.0,0.0,0.9999076126878286,True,0.0013858096825720683,0.0013828923294774793,0.0013799749763828903,0,8,0,30.0,10.0,N,[],True,9.238731217147122e-05,9.21928219651653e-05,9.219282196516529e-05,9.199833175885935e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,27.13615151630248,0.0,0.0,4.919666440315624e-06,3.2797776268770826e-07,27.152505277470638,27.152505277470638,0.0,0.0,0.9999077916724806,True,0.0013831249127912988,0.001380665079571141,0.0013782052463509832,0,8,0,35.0,10.0,N,[],True,9.220832751941992e-05,9.204433863807606e-05,9.204433863807606e-05,9.188034975673221e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,29.47290967664508,0.0,0.0,4.565246840506146e-06,3.043497893670836e-07,29.490055929202065,29.490055929202065,0.0,0.0,0.9999075836920935,True,0.0013862446185967305,0.0013839619951764774,0.0013816793717562244,0,8,0,40.0,10.0,N,[],True,9.24163079064487e-05,9.226413301176516e-05,9.226413301176516e-05,9.211195811708162e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,31.5616979865243,0.0,0.0,3.7470040717482722e-06,2.4980027144987397e-07,31.578464089171558,31.578464089171558,0.0,0.0,0.9999075534626203,True,0.0013866980606961116,0.0013848245586602374,0.0013829510566243633,0,8,0,45.0,10.0,N,[],True,9.244653737974077e-05,9.232163724401583e-05,9.232163724401583e-05,9.219673710829089e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,33.37583443715228,0.0,0.0,3.1673121409960935e-06,2.111541427330711e-07,33.39267878978766,33.39267878978766,0.0,0.0,0.9999069708628279,True,0.0013954370575824492,0.001393853401511951,0.0013922697454414532,0,8,0,50.0,10.0,N,[],True,9.302913717216328e-05,9.292356010079675e-05,9.292356010079675e-05,9.281798302943021e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,34.86078922136488,0.0,0.0,1.5268656159651492e-06,1.017910410643487e-07,34.875667161783085,34.875667161783085,0.0,0.0,0.9999074687413069,True,0.001387968880397365,0.0013872054475893823,0.0013864420147814,0,8,0,55.0,10.0,N,[],True,9.253125869315767e-05,9.248036317262551e-05,9.24803631726255e-05,9.242946765209333e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,6,34.99999999951703,0.0,0.04837364470391994,3.0984193244432134e-07,2.0656128828233644e-08,35.0,36.41477434612422,0.0,0.0,0.945025257543976,True,0.8246211368403595,0.8246209819193933,0.8246208269984271,0,5,3,60.0,10.0,M,[],True,0.05497474245602397,0.05497473212795956,0.05497473212795956,0.05497472179989514,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,0,34.99999999462047,0.0,0.04918032786885246,1.9629128019005293e-05,1.3086085459690366e-06,35.0,37.53378791405112,0.0,0.0,179.4960266226127,True,2707.4404189683187,2707.440409153755,2707.4403993391907,0,3,5,65.0,10.0,M,[],True,180.49602793122125,180.49602727691698,180.49602727691698,180.4960266226127,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,34.990093787725954,0.0,0.013071895424836602,3.3896693821589e-05,2.2597795918954944e-06,35.0,35.32881177752056,0.0,0.0,433.99711418261745,True,6524.956746635956,6524.9567296876085,6524.956712739262,0,0,8,70.0,10.0,O,[],True,434.99711644239704,434.9971153125073,434.9971153125073,434.99711418261745,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,26.73643880216699,0.0,0.0,4.821796937903855e-05,3.2145312616194133e-06,27.726394797862977,27.726394797862977,0.0,0.0,602.5678427100605,True,9053.517688868877,9053.517664759891,9053.517640650907,0,0,8,75.0,10.0,O,[],True,603.5678459245918,603.5678443173261,603.5678443173261,603.5678427100605,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.087016836972995,0.0,0.0,8.653827171656303e-05,5.769218091700168e-06,5.933783651979507,5.933783651979507,0.0,0.0,655.9678360292146,True,9854.51762697649,9854.517583707355,9854.517540438219,0,0,8,80.0,10.0,O,[],True,656.9678417984327,656.9678389138236,656.9678389138237,656.9678360292146,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.587144442520973,0.0,0.0,0.00010440965706948191,6.960643759157392e-06,5.702824192156776,5.702824192156776,0.0,0.0,664.4621752167094,True,9981.932732660298,9981.93268045547,9981.93262825064,0,0,8,85.0,10.0,O,[],True,665.4621821773532,665.4621786970313,665.4621786970313,665.4621752167094,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,5,main,0,0.0,0.0,0.0,0.00011414646724006161,7.609764566041122e-06,0.0,0.0,0.0,0.0,665.6693603234387,True,10000.040518998048,10000.040461924815,10000.040404851581,0,0,5,90.0,10.0,O,[],True,666.6693679332033,666.669364128321,666.6693641283209,666.6693603234387,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,5,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.9999091858511082,True,0.0013622122333761795,0.0013622122333761795,0.0013622122333761795,0,5,0,0.0,11.0,N,[],True,9.08141488917453e-05,9.081414889174529e-05,9.08141488917453e-05,9.08141488917453e-05,robust_hit,3,3,1,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,6.902129423253662,0.0,0.0,1.4186106808056122e-06,9.457404538703359e-08,6.906095410807831,6.906095410807831,0.0,0.0,0.9999090907302041,True,0.0013636390469384024,0.0013629297415979997,0.0013622204362575968,0,8,0,5.0,11.0,N,[],True,9.090926979589349e-05,9.086198277319997e-05,9.086198277319997e-05,9.081469575050646e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,11.515345152765567,0.0,0.0,2.2912844443009808e-06,1.527522962867429e-07,11.521696416573231,11.521696416573231,0.0,0.0,0.9999089794463707,True,0.0013653083044391995,0.001364162662217049,0.0013630170199948985,0,8,0,10.0,11.0,N,[],True,9.102055362927997e-05,9.09441774811366e-05,9.09441774811366e-05,9.086780133299323e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,15.241427243651065,0.0,0.0,3.8009927511347547e-06,2.533995167423197e-07,15.249763699639978,15.249763699639978,0.0,0.0,0.9999086741076225,True,0.0013698883856628433,0.001367987889287276,0.0013660873929117086,0,8,0,15.0,11.0,N,[],True,9.13258923775229e-05,9.119919261915173e-05,9.119919261915173e-05,9.107249286078057e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,18.410428009909403,0.0,0.0,4.44713113930263e-06,2.9647540928684653e-07,18.420690133762037,18.420690133762037,0.0,0.0,0.9999084550563982,True,0.001373174154026551,0.0013709505884568996,0.0013687270228872484,0,8,0,20.0,11.0,N,[],True,9.154494360177007e-05,9.139670589712666e-05,9.139670589712666e-05,9.124846819248323e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,21.332994922570297,0.0,0.0,4.374388969617714e-06,2.91625931307844e-07,21.344677050728706,21.344677050728706,0.0,0.0,0.999908396597003,True,0.0013740510449550805,0.0013718638504702715,0.0013696766559854628,0,8,0,25.0,11.0,N,[],True,9.160340299700537e-05,9.145759003135144e-05,9.145759003135144e-05,9.131177706569752e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,24.00862332310059,0.0,0.0,4.4854778524106714e-06,2.990318568273754e-07,24.021391538521076,24.021391538521076,0.0,0.0,0.9999082273843759,True,0.0013765892343617426,0.0013743464954355372,0.001372103756509332,0,8,0,30.0,11.0,N,[],True,9.177261562411617e-05,9.162309969570247e-05,9.162309969570247e-05,9.147358376728879e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,26.46082799301271,0.0,0.0,5.538620793657393e-06,3.6924138624382075e-07,26.474764499064754,26.474764499064754,0.0,0.0,0.999907420103333,True,0.001388698450004669,0.0013859291396078402,0.0013831598292110116,0,8,0,35.0,11.0,N,[],True,9.257989666697793e-05,9.239527597385602e-05,9.239527597385602e-05,9.22106552807341e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,28.684060213766255,0.0,0.0,5.482073593247178e-06,3.65471572883147e-07,28.698681655892162,28.698681655892162,0.0,0.0,0.9999068608373218,True,0.0013970874401720724,0.0013943464033754488,0.0013916053665788252,0,8,0,40.0,11.0,N,[],True,9.313916267813816e-05,9.295642689169659e-05,9.295642689169659e-05,9.277369110525502e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,30.655720664243628,0.0,0.0,4.5058320785815176e-06,3.0038880523877145e-07,30.670431609536795,30.670431609536795,0.0,0.0,0.9999067819780114,True,0.0013982703298294542,0.0013960174137901636,0.0013937644977508727,0,8,0,45.0,11.0,N,[],True,9.321802198863028e-05,9.306782758601089e-05,9.306782758601089e-05,9.29176331833915e-05,robust_hit,6,3,2,False
