case_id,diagnostics_profile_attached,entered_R_fuze,fuze_triggered,grid_tier,guidance_runtime_missing_acceleration_diagnostics_count,guidance_runtime_observation_count,guidance_saturated_sample_count,guidance_saturation_fraction,max_achieved_lateral_g,max_capture_component_g,max_postclamp_command_g,max_preclamp_command_g,nearest_approach_closure_mps,nearest_approach_time_s,nearest_distance_m,offset_deg,range_km,range_m,refinement_reasons,resolved_guidance_runtime,resolved_runtime_contract_matches,resolved_runtime_contract_mismatches,rho_fuze,seed,signed_bearing_deg
guidance_envelope_main_8km_p55deg_s20260623,False,True,True,main,0,766,89,0.11618798955613577,34.99999999999998,0.0,35.0,39.47147794684679,0.0,12.743104593366802,0.0014049910111692146,55.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.366606741128098e-05,20260623,55.0
guidance_envelope_main_8km_m60deg_s20260621,False,True,False,main,0,932,97,0.10407725321888411,34.99999999999999,0.0,35.0,43.01473223082927,366.88784240718155,15.531840991075683,0.6475329091628916,60.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.04316886061085944,20260621,-60.0
guidance_envelope_main_8km_p60deg_s20260621,False,True,False,main,0,932,97,0.10407725321888411,34.99999999999999,0.0,35.0,43.01473223082927,366.88784240718155,15.531841112018094,0.6475331407076538,60.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.04316887604717692,20260621,60.0
guidance_envelope_main_8km_m60deg_s20260622,False,True,False,main,0,932,97,0.10407725321888411,34.99999999999999,0.0,35.0,43.01473223082927,366.88784240718155,15.531840991075683,0.6475329091628916,60.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.04316886061085944,20260622,-60.0
guidance_envelope_main_8km_p60deg_s20260622,False,True,False,main,0,932,97,0.10407725321888411,34.99999999999999,0.0,35.0,43.01473223082927,366.88784240718155,15.531841112018094,0.6475331407076538,60.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.04316887604717692,20260622,60.0
guidance_envelope_main_8km_m60deg_s20260623,False,True,False,main,0,932,97,0.10407725321888411,34.99999999999999,0.0,35.0,43.01473223082927,366.88784240718155,15.531840991075683,0.6475329091628916,60.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.04316886061085944,20260623,-60.0
guidance_envelope_main_8km_p60deg_s20260623,False,True,False,main,0,932,97,0.10407725321888411,34.99999999999999,0.0,35.0,43.01473223082927,366.88784240718155,15.531841112018094,0.6475331407076538,60.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.04316887604717692,20260623,60.0
guidance_envelope_main_8km_m65deg_s20260621,False,False,False,main,0,785,95,0.12101910828025478,34.99999999999999,0.0,35.0,45.713965867228914,540.3702342626935,13.067631683703695,2404.0334162524705,65.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],160.26889441683136,20260621,-65.0
guidance_envelope_main_8km_p65deg_s20260621,False,False,False,main,0,785,95,0.12101910828025478,34.99999999999999,0.0,35.0,45.713965867228914,540.3702342626935,13.06763175867364,2404.033436588511,65.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],160.2688957725674,20260621,65.0
guidance_envelope_main_8km_m65deg_s20260622,False,False,False,main,0,785,95,0.12101910828025478,34.99999999999999,0.0,35.0,45.713965867228914,540.3702342626935,13.067631683703695,2404.0334162524705,65.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],160.26889441683136,20260622,-65.0
guidance_envelope_main_8km_p65deg_s20260622,False,False,False,main,0,785,95,0.12101910828025478,34.99999999999999,0.0,35.0,45.713965867228914,540.3702342626935,13.06763175867364,2404.033436588511,65.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],160.2688957725674,20260622,65.0
guidance_envelope_main_8km_m65deg_s20260623,False,False,False,main,0,785,95,0.12101910828025478,34.99999999999999,0.0,35.0,45.713965867228914,540.3702342626935,13.067631683703695,2404.0334162524705,65.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],160.26889441683136,20260623,-65.0
guidance_envelope_main_8km_p65deg_s20260623,False,False,False,main,0,785,95,0.12101910828025478,34.99999999999999,0.0,35.0,45.713965867228914,540.3702342626935,13.06763175867364,2404.033436588511,65.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],160.2688957725674,20260623,65.0
guidance_envelope_main_8km_m70deg_s20260621,False,False,False,main,0,503,64,0.1272365805168986,34.99999999985611,0.0,35.0,42.53427826911719,538.8620342129427,8.377601765151786,5079.711914231923,70.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],338.6474609487949,20260621,-70.0
guidance_envelope_main_8km_p70deg_s20260621,False,False,False,main,0,503,64,0.1272365805168986,34.99999999985611,0.0,35.0,42.53427826911719,538.8620342129427,8.377601803101527,5079.711946988664,70.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],338.64746313257757,20260621,70.0
guidance_envelope_main_8km_m70deg_s20260622,False,False,False,main,0,503,64,0.1272365805168986,34.99999999985611,0.0,35.0,42.53427826911719,538.8620342129427,8.377601765151786,5079.711914231923,70.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],338.6474609487949,20260622,-70.0
guidance_envelope_main_8km_p70deg_s20260622,False,False,False,main,0,503,64,0.1272365805168986,34.99999999985611,0.0,35.0,42.53427826911719,538.8620342129427,8.377601803101527,5079.711946988664,70.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],338.64746313257757,20260622,70.0
guidance_envelope_main_8km_m70deg_s20260623,False,False,False,main,0,503,64,0.1272365805168986,34.99999999985611,0.0,35.0,42.53427826911719,538.8620342129427,8.377601765151786,5079.711914231923,70.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],338.6474609487949,20260623,-70.0
guidance_envelope_main_8km_p70deg_s20260623,False,False,False,main,0,503,64,0.1272365805168986,34.99999999985611,0.0,35.0,42.53427826911719,538.8620342129427,8.377601803101527,5079.711946988664,70.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],338.64746313257757,20260623,70.0
guidance_envelope_main_8km_m75deg_s20260621,False,False,False,main,0,241,0,0.0,29.775874868598905,0.0,31.012493869394653,31.012493869394653,289.9809271215222,4.01220782223022,7184.552010624169,75.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],478.9701340416113,20260621,-75.0
guidance_envelope_main_8km_p75deg_s20260621,False,False,False,main,0,241,0,0.0,29.775874868598464,0.0,31.012493869366523,31.012493869366523,289.98092712154346,4.012207889905418,7184.552065128964,75.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],478.9701376752643,20260621,75.0
guidance_envelope_main_8km_m75deg_s20260622,False,False,False,main,0,241,0,0.0,29.775874868598905,0.0,31.012493869394653,31.012493869394653,289.9809271215222,4.01220782223022,7184.552010624169,75.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],478.9701340416113,20260622,-75.0
guidance_envelope_main_8km_p75deg_s20260622,False,False,False,main,0,241,0,0.0,29.775874868598464,0.0,31.012493869366523,31.012493869366523,289.98092712154346,4.012207889905418,7184.552065128964,75.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],478.9701376752643,20260622,75.0
guidance_envelope_main_8km_m75deg_s20260623,False,False,False,main,0,241,0,0.0,29.775874868598905,0.0,31.012493869394653,31.012493869394653,289.9809271215222,4.01220782223022,7184.552010624169,75.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],478.9701340416113,20260623,-75.0
guidance_envelope_main_8km_p75deg_s20260623,False,False,False,main,0,241,0,0.0,29.775874868598464,0.0,31.012493869366523,31.012493869366523,289.98092712154346,4.012207889905418,7184.552065128964,75.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],478.9701376752643,20260623,75.0
guidance_envelope_main_8km_m80deg_s20260621,False,False,False,main,0,103,0,0.0,5.113030970365288,0.0,6.000186414688932,6.000186414688932,0.0,1.7039106246576365,7880.646978318643,80.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],525.3764652212428,20260621,-80.0
guidance_envelope_main_8km_p80deg_s20260621,False,False,False,main,0,103,0,0.0,5.1130309703652905,0.0,6.000186414688935,6.000186414688935,0.0,1.7039106953347358,7880.647068697398,80.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],525.3764712464932,20260621,80.0
guidance_envelope_main_8km_m80deg_s20260622,False,False,False,main,0,103,0,0.0,5.113030970365288,0.0,6.000186414688932,6.000186414688932,0.0,1.7039106246576365,7880.646978318643,80.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],525.3764652212428,20260622,-80.0
guidance_envelope_main_8km_p80deg_s20260622,False,False,False,main,0,103,0,0.0,5.1130309703652905,0.0,6.000186414688935,6.000186414688935,0.0,1.7039106953347358,7880.647068697398,80.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],525.3764712464932,20260622,80.0
guidance_envelope_main_8km_m80deg_s20260623,False,False,False,main,0,103,0,0.0,5.113030970365288,0.0,6.000186414688932,6.000186414688932,0.0,1.7039106246576365,7880.646978318643,80.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],525.3764652212428,20260623,-80.0
guidance_envelope_main_8km_p80deg_s20260623,False,False,False,main,0,103,0,0.0,5.1130309703652905,0.0,6.000186414688935,6.000186414688935,0.0,1.7039106953347358,7880.647068697398,80.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],525.3764712464932,20260623,80.0
guidance_envelope_main_8km_m85deg_s20260621,False,False,False,main,0,36,0,0.0,5.625701332296016,0.0,5.7977116390596,5.7977116390596,0.0,0.5988355727954603,7983.914603476606,85.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],532.2609735651071,20260621,-85.0
guidance_envelope_main_8km_p85deg_s20260621,False,False,False,main,0,36,0,0.0,5.625701332296015,0.0,5.7977116390595995,5.7977116390595995,0.0,0.598835765445474,7983.9147093519705,85.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],532.2609806234647,20260621,85.0
guidance_envelope_main_8km_m85deg_s20260622,False,False,False,main,0,36,0,0.0,5.625701332296016,0.0,5.7977116390596,5.7977116390596,0.0,0.5988355727954603,7983.914603476606,85.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],532.2609735651071,20260622,-85.0
guidance_envelope_main_8km_p85deg_s20260622,False,False,False,main,0,36,0,0.0,5.625701332296015,0.0,5.7977116390595995,5.7977116390595995,0.0,0.598835765445474,7983.9147093519705,85.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],532.2609806234647,20260622,85.0
guidance_envelope_main_8km_m85deg_s20260623,False,False,False,main,0,36,0,0.0,5.625701332296016,0.0,5.7977116390596,5.7977116390596,0.0,0.5988355727954603,7983.914603476606,85.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],532.2609735651071,20260623,-85.0
guidance_envelope_main_8km_p85deg_s20260623,False,False,False,main,0,36,0,0.0,5.625701332296015,0.0,5.7977116390595995,5.7977116390595995,0.0,0.598835765445474,7983.9147093519705,85.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],532.2609806234647,20260623,85.0
guidance_envelope_main_8km_m90deg_s20260621,False,False,False,main,0,2700,0,0.0,0.0,0.0,0.0,0.0,3.061616997868383e-14,0.01666666753590107,8000.050520275359,90.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],533.3367013516906,20260621,-90.0
guidance_envelope_main_8km_p90deg_s20260621,False,False,False,main,0,2700,0,0.0,0.0,0.0,0.0,0.0,3.061616997868383e-14,0.01666666753590107,8000.0506344215655,90.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],533.3367089614377,20260621,90.0
guidance_envelope_main_8km_m90deg_s20260622,False,False,False,main,0,2700,0,0.0,0.0,0.0,0.0,0.0,3.061616997868383e-14,0.01666666753590107,8000.050520275359,90.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],533.3367013516906,20260622,-90.0
guidance_envelope_main_8km_p90deg_s20260622,False,False,False,main,0,2700,0,0.0,0.0,0.0,0.0,0.0,3.061616997868383e-14,0.01666666753590107,8000.0506344215655,90.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],533.3367089614377,20260622,90.0
guidance_envelope_main_8km_m90deg_s20260623,False,False,False,main,0,2700,0,0.0,0.0,0.0,0.0,0.0,3.061616997868383e-14,0.01666666753590107,8000.050520275359,90.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],533.3367013516906,20260623,-90.0
guidance_envelope_main_8km_p90deg_s20260623,False,False,False,main,0,2700,0,0.0,0.0,0.0,0.0,0.0,3.061616997868383e-14,0.01666666753590107,8000.0506344215655,90.0,8.0,8000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],533.3367089614377,20260623,90.0
guidance_envelope_main_9km_p0deg_s20260621,False,True,True,main,0,394,0,0.0,1.8014706545557722,0.0,6.124999999999999,6.124999999999999,0.0,6.538338499646055,0.001362212165904252,0.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08141443936168e-05,20260621,0.0
guidance_envelope_main_9km_p0deg_s20260622,False,True,True,main,0,394,0,0.0,1.8014706545557722,0.0,6.124999999999999,6.124999999999999,0.0,6.538338499646055,0.001362212165904252,0.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08141443936168e-05,20260622,0.0
guidance_envelope_main_9km_p0deg_s20260623,False,True,True,main,0,394,0,0.0,1.8014706545557722,0.0,6.124999999999999,6.124999999999999,0.0,6.538338499646055,0.001362212165904252,0.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08141443936168e-05,20260623,0.0
guidance_envelope_main_9km_m5deg_s20260621,False,True,True,main,0,397,0,0.0,7.041708186909702,0.0,7.046561161159643,7.046561161159643,0.0,6.5885682896721045,0.001364171754100277,5.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.094478360668513e-05,20260621,-5.0
guidance_envelope_main_9km_p5deg_s20260621,False,True,True,main,0,397,0,0.0,7.0417081869101095,0.0,7.046561161160232,7.046561161160232,0.0,6.588568293418577,0.001362427122918978,5.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08284748612652e-05,20260621,5.0
guidance_envelope_main_9km_m5deg_s20260622,False,True,True,main,0,397,0,0.0,7.041708186909702,0.0,7.046561161159643,7.046561161159643,0.0,6.5885682896721045,0.001364171754100277,5.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.094478360668513e-05,20260622,-5.0
guidance_envelope_main_9km_p5deg_s20260622,False,True,True,main,0,397,0,0.0,7.0417081869101095,0.0,7.046561161160232,7.046561161160232,0.0,6.588568293418577,0.001362427122918978,5.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08284748612652e-05,20260622,5.0
guidance_envelope_main_9km_m5deg_s20260623,False,True,True,main,0,397,0,0.0,7.041708186909702,0.0,7.046561161159643,7.046561161159643,0.0,6.5885682896721045,0.001364171754100277,5.0,9.0,9000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.094478360668513e-05,20260623,-5.0
